device,corner,temp_c,vin_v,l_um,w_mm,metric,vsd_v,id_a,rds_ohm,rdsw_ohm_mm,vd_v
pfet_03v3,typical,27,2.97,0.28u,16,drop_at_100mA,0.0299462,0.1,0.299462,4.79139,2.94005
pfet_03v3,typical,27,2.97,0.28u,16,rlin_at_50mV,0.05,0.165861,0.301457,4.82332,2.92
pfet_03v3,typical,27,2.97,0.50u,1,drop_at_50mA,0.465929,0.05,9.31857,9.31857,2.50407
pfet_03v3,typical,27,2.97,0.50u,1,drop_at_100mA,1.27357,0.1,12.7357,12.7357,1.69643
pfet_03v3,typical,27,2.97,0.50u,1,rlin_at_50mV,0.05,0.00616018,8.11664,8.11664,2.92
pfet_03v3,typical,27,2.97,0.50u,2,drop_at_50mA,0.213952,0.05,4.27904,8.55807,2.75605
pfet_03v3,typical,27,2.97,0.50u,2,drop_at_100mA,0.465929,0.1,4.65929,9.31857,2.50407
pfet_03v3,typical,27,2.97,0.50u,2,rlin_at_50mV,0.05,0.0123204,4.05832,8.11664,2.92
pfet_03v3,typical,27,2.97,0.50u,4,drop_at_50mA,0.103196,0.05,2.06392,8.2557,2.8668
pfet_03v3,typical,27,2.97,0.50u,4,drop_at_100mA,0.213952,0.1,2.13952,8.55807,2.75605
pfet_03v3,typical,27,2.97,0.50u,4,rlin_at_50mV,0.05,0.0246407,2.02916,8.11664,2.92
pfet_03v3,typical,27,2.97,0.50u,8,drop_at_50mA,0.0507409,0.05,1.01482,8.11855,2.91926
pfet_03v3,typical,27,2.97,0.50u,8,drop_at_100mA,0.103196,0.1,1.03196,8.2557,2.8668
pfet_03v3,typical,27,2.97,0.50u,8,rlin_at_50mV,0.05,0.0492815,1.01458,8.11664,2.92
pfet_03v3,typical,27,2.97,0.50u,16,drop_at_50mA,0.0251657,0.05,0.503314,8.05303,2.94483
pfet_03v3,typical,27,2.97,0.50u,16,drop_at_100mA,0.0507409,0.1,0.507409,8.11855,2.91926
pfet_03v3,typical,27,2.97,0.50u,16,rlin_at_50mV,0.05,0.0985629,0.50729,8.11664,2.92
pfet_03v3,typical,27,2.97,1.00u,1,drop_at_50mA,1.20148,0.05,24.0297,24.0297,1.76852
pfet_03v3,typical,27,2.97,1.00u,1,drop_at_100mA,7.52615,0.1,75.2615,75.2615,-4.55615
pfet_03v3,typical,27,2.97,1.00u,1,rlin_at_50mV,0.05,0.00317496,15.7482,15.7482,2.92
pfet_03v3,typical,27,2.97,1.00u,2,drop_at_50mA,0.448345,0.05,8.96689,17.9338,2.52166
pfet_03v3,typical,27,2.97,1.00u,2,drop_at_100mA,1.20148,0.1,12.0148,24.0297,1.76852
pfet_03v3,typical,27,2.97,1.00u,2,rlin_at_50mV,0.05,0.00634991,7.87412,15.7482,2.92
pfet_03v3,typical,27,2.97,1.00u,4,drop_at_50mA,0.206849,0.05,4.13698,16.5479,2.76315
pfet_03v3,typical,27,2.97,1.00u,4,drop_at_100mA,0.448345,0.1,4.48345,17.9338,2.52166
pfet_03v3,typical,27,2.97,1.00u,4,rlin_at_50mV,0.05,0.0126998,3.93706,15.7482,2.92
pfet_03v3,typical,27,2.97,1.00u,8,drop_at_50mA,0.0999705,0.05,1.99941,15.9953,2.87003
pfet_03v3,typical,27,2.97,1.00u,8,drop_at_100mA,0.206849,0.1,2.06849,16.5479,2.76315
pfet_03v3,typical,27,2.97,1.00u,8,rlin_at_50mV,0.05,0.0253997,1.96853,15.7482,2.92
pfet_03v3,typical,27,2.97,1.00u,16,drop_at_50mA,0.0492011,0.05,0.984022,15.7444,2.9208
pfet_03v3,typical,27,2.97,1.00u,16,drop_at_100mA,0.0999705,0.1,0.999705,15.9953,2.87003
pfet_03v3,typical,27,2.97,1.00u,16,rlin_at_50mV,0.05,0.0507993,0.984265,15.7482,2.92
pfet_03v3,typical,27,3.30,0.28u,1,drop_at_50mA,0.236719,0.05,4.73438,4.73438,3.06328
pfet_03v3,typical,27,3.30,0.28u,1,drop_at_100mA,0.515824,0.1,5.15824,5.15824,2.78418
pfet_03v3,typical,27,3.30,0.28u,1,rlin_at_50mV,0.05,0.0111658,4.47794,4.47794,3.25
pfet_03v3,typical,27,3.30,0.28u,2,drop_at_50mA,0.114093,0.05,2.28186,4.56372,3.18591
pfet_03v3,typical,27,3.30,0.28u,2,drop_at_100mA,0.236719,0.1,2.36719,4.73438,3.06328
pfet_03v3,typical,27,3.30,0.28u,2,rlin_at_50mV,0.05,0.0223317,2.23897,4.47794,3.25
pfet_03v3,typical,27,3.30,0.28u,4,drop_at_50mA,0.0560747,0.05,1.12149,4.48597,3.24393
pfet_03v3,typical,27,3.30,0.28u,4,drop_at_100mA,0.114093,0.1,1.14093,4.56372,3.18591
pfet_03v3,typical,27,3.30,0.28u,4,rlin_at_50mV,0.05,0.0446634,1.11948,4.47794,3.25
pfet_03v3,typical,27,3.30,0.28u,8,drop_at_50mA,0.0278047,0.05,0.556095,4.44876,3.2722
pfet_03v3,typical,27,3.30,0.28u,8,drop_at_100mA,0.0560747,0.1,0.560747,4.48597,3.24393
pfet_03v3,typical,27,3.30,0.28u,8,rlin_at_50mV,0.05,0.0893268,0.559742,4.47794,3.25
pfet_03v3,typical,27,3.30,0.28u,16,drop_at_50mA,0.0138454,0.05,0.276909,4.43054,3.28615
pfet_03v3,typical,27,3.30,0.28u,16,drop_at_100mA,0.0278047,0.1,0.278047,4.44876,3.2722
pfet_03v3,typical,27,3.30,0.28u,16,rlin_at_50mV,0.05,0.178654,0.279871,4.47794,3.25
pfet_03v3,typical,27,3.30,0.50u,1,drop_at_50mA,0.413168,0.05,8.26336,8.26336,2.88683
pfet_03v3,typical,27,3.30,0.50u,1,drop_at_100mA,0.99147,0.1,9.9147,9.9147,2.30853
pfet_03v3,typical,27,3.30,0.50u,1,rlin_at_50mV,0.05,0.00671655,7.4443,7.4443,3.25
pfet_03v3,typical,27,3.30,0.50u,2,drop_at_50mA,0.193805,0.05,3.87611,7.75221,3.10619
pfet_03v3,typical,27,3.30,0.50u,2,drop_at_100mA,0.413168,0.1,4.13168,8.26336,2.88683
pfet_03v3,typical,27,3.30,0.50u,2,rlin_at_50mV,0.05,0.0134331,3.72215,7.4443,3.25
pfet_03v3,typical,27,3.30,0.50u,4,drop_at_50mA,0.0942104,0.05,1.88421,7.53683,3.20579
pfet_03v3,typical,27,3.30,0.50u,4,drop_at_100mA,0.193805,0.1,1.93805,7.75221,3.10619
pfet_03v3,typical,27,3.30,0.50u,4,rlin_at_50mV,0.05,0.0268662,1.86107,7.4443,3.25
pfet_03v3,typical,27,3.30,0.50u,8,drop_at_50mA,0.0464813,0.05,0.929627,7.43701,3.25352
pfet_03v3,typical,27,3.30,0.50u,8,drop_at_100mA,0.0942104,0.1,0.942104,7.53683,3.20579
pfet_03v3,typical,27,3.30,0.50u,8,rlin_at_50mV,0.05,0.0537324,0.930537,7.4443,3.25
pfet_03v3,typical,27,3.30,0.50u,16,drop_at_50mA,0.0230902,0.05,0.461804,7.38886,3.27691
pfet_03v3,typical,27,3.30,0.50u,16,drop_at_100mA,0.0464813,0.1,0.464813,7.43701,3.25352
pfet_03v3,typical,27,3.30,0.50u,16,rlin_at_50mV,0.05,0.107465,0.465269,7.4443,3.25
pfet_03v3,typical,27,3.30,1.00u,1,drop_at_50mA,0.92945,0.05,18.589,18.589,2.37055
pfet_03v3,typical,27,3.30,1.00u,1,drop_at_100mA,7.26428,0.1,72.6428,72.6428,-3.96428
pfet_03v3,typical,27,3.30,1.00u,1,rlin_at_50mV,0.05,0.00349013,14.3261,14.3261,3.25
pfet_03v3,typical,27,3.30,1.00u,2,drop_at_50mA,0.394029,0.05,7.88058,15.7612,2.90597
pfet_03v3,typical,27,3.30,1.00u,2,drop_at_100mA,0.92945,0.1,9.2945,18.589,2.37055
pfet_03v3,typical,27,3.30,1.00u,2,rlin_at_50mV,0.05,0.00698026,7.16306,14.3261,3.25
pfet_03v3,typical,27,3.30,1.00u,4,drop_at_50mA,0.185793,0.05,3.71585,14.8634,3.11421
pfet_03v3,typical,27,3.30,1.00u,4,drop_at_100mA,0.394029,0.1,3.94029,15.7612,2.90597
pfet_03v3,typical,27,3.30,1.00u,4,rlin_at_50mV,0.05,0.0139605,3.58153,14.3261,3.25
pfet_03v3,typical,27,3.30,1.00u,8,drop_at_50mA,0.0905172,0.05,1.81034,14.4827,3.20948
pfet_03v3,typical,27,3.30,1.00u,8,drop_at_100mA,0.185793,0.1,1.85793,14.8634,3.11421
pfet_03v3,typical,27,3.30,1.00u,8,rlin_at_50mV,0.05,0.027921,1.79077,14.3261,3.25
pfet_03v3,typical,27,3.30,1.00u,16,drop_at_50mA,0.0447059,0.05,0.894117,14.3059,3.25529
pfet_03v3,typical,27,3.30,1.00u,16,drop_at_100mA,0.0905172,0.1,0.905172,14.4827,3.20948
pfet_03v3,typical,27,3.30,1.00u,16,rlin_at_50mV,0.05,0.0558421,0.895383,14.3261,3.25
pfet_03v3,typical,27,3.63,0.28u,1,drop_at_50mA,0.220718,0.05,4.41436,4.41436,3.40928
pfet_03v3,typical,27,3.63,0.28u,1,drop_at_100mA,0.473062,0.1,4.73062,4.73062,3.15694
pfet_03v3,typical,27,3.63,0.28u,1,rlin_at_50mV,0.05,0.0118572,4.21684,4.21684,3.58
pfet_03v3,typical,27,3.63,0.28u,2,drop_at_50mA,0.107036,0.05,2.14073,4.28146,3.52296
pfet_03v3,typical,27,3.63,0.28u,2,drop_at_100mA,0.220718,0.1,2.20718,4.41436,3.40928
pfet_03v3,typical,27,3.63,0.28u,2,rlin_at_50mV,0.05,0.0237144,2.10842,4.21684,3.58
pfet_03v3,typical,27,3.63,0.28u,4,drop_at_50mA,0.0527491,0.05,1.05498,4.21993,3.57725
pfet_03v3,typical,27,3.63,0.28u,4,drop_at_100mA,0.107036,0.1,1.07036,4.28146,3.52296
pfet_03v3,typical,27,3.63,0.28u,4,rlin_at_50mV,0.05,0.0474288,1.05421,4.21684,3.58
pfet_03v3,typical,27,3.63,0.28u,8,drop_at_50mA,0.0261892,0.05,0.523783,4.19027,3.60381
pfet_03v3,typical,27,3.63,0.28u,8,drop_at_100mA,0.0527491,0.1,0.527491,4.21993,3.57725
pfet_03v3,typical,27,3.63,0.28u,8,rlin_at_50mV,0.05,0.0948576,0.527106,4.21684,3.58
pfet_03v3,typical,27,3.63,0.28u,16,drop_at_50mA,0.013049,0.05,0.260981,4.17569,3.61695
pfet_03v3,typical,27,3.63,0.28u,16,drop_at_100mA,0.0261892,0.1,0.261892,4.19027,3.60381
pfet_03v3,typical,27,3.63,0.28u,16,rlin_at_50mV,0.05,0.189715,0.263553,4.21684,3.58
pfet_03v3,typical,27,3.63,0.50u,1,drop_at_50mA,0.37703,0.05,7.54061,7.54061,3.25297
pfet_03v3,typical,27,3.63,0.50u,1,drop_at_100mA,0.859326,0.1,8.59326,8.59326,2.77067
pfet_03v3,typical,27,3.63,0.50u,1,rlin_at_50mV,0.05,0.00720484,6.93978,6.93978,3.58
pfet_03v3,typical,27,3.63,0.50u,2,drop_at_50mA,0.179193,0.05,3.58386,7.16771,3.45081
pfet_03v3,typical,27,3.63,0.50u,2,drop_at_100mA,0.37703,0.1,3.7703,7.54061,3.25297
pfet_03v3,typical,27,3.63,0.50u,2,rlin_at_50mV,0.05,0.0144097,3.46989,6.93978,3.58
pfet_03v3,typical,27,3.63,0.50u,4,drop_at_50mA,0.0875606,0.05,1.75121,7.00485,3.54244
pfet_03v3,typical,27,3.63,0.50u,4,drop_at_100mA,0.179193,0.1,1.79193,7.16771,3.45081
pfet_03v3,typical,27,3.63,0.50u,4,rlin_at_50mV,0.05,0.0288194,1.73494,6.93978,3.58
pfet_03v3,typical,27,3.63,0.50u,8,drop_at_50mA,0.0433017,0.05,0.866034,6.92827,3.5867
pfet_03v3,typical,27,3.63,0.50u,8,drop_at_100mA,0.0875606,0.1,0.875606,7.00485,3.54244
pfet_03v3,typical,27,3.63,0.50u,8,rlin_at_50mV,0.05,0.0576387,0.867472,6.93978,3.58
pfet_03v3,typical,27,3.63,0.50u,16,drop_at_50mA,0.0215347,0.05,0.430693,6.89109,3.60847
pfet_03v3,typical,27,3.63,0.50u,16,drop_at_100mA,0.0433017,0.1,0.433017,6.92827,3.5867
pfet_03v3,typical,27,3.63,0.50u,16,rlin_at_50mV,0.05,0.115277,0.433736,6.93978,3.58
pfet_03v3,typical,27,3.63,1.00u,1,drop_at_50mA,0.801519,0.05,16.0304,16.0304,2.82848
pfet_03v3,typical,27,3.63,1.00u,1,drop_at_100mA,6.77625,0.1,67.7625,67.7625,-3.14625
pfet_03v3,typical,27,3.63,1.00u,1,rlin_at_50mV,0.05,0.00377033,13.2614,13.2614,3.58
pfet_03v3,typical,27,3.63,1.00u,2,drop_at_50mA,0.357031,0.05,7.14061,14.2812,3.27297
pfet_03v3,typical,27,3.63,1.00u,2,drop_at_100mA,0.801519,0.1,8.01519,16.0304,2.82848
pfet_03v3,typical,27,3.63,1.00u,2,rlin_at_50mV,0.05,0.00754066,6.63072,13.2614,3.58
pfet_03v3,typical,27,3.63,1.00u,4,drop_at_50mA,0.170575,0.05,3.41151,13.646,3.45942
pfet_03v3,typical,27,3.63,1.00u,4,drop_at_100mA,0.357031,0.1,3.57031,14.2812,3.27297
pfet_03v3,typical,27,3.63,1.00u,4,rlin_at_50mV,0.05,0.0150813,3.31536,13.2614,3.58
pfet_03v3,typical,27,3.63,1.00u,8,drop_at_50mA,0.0835404,0.05,1.67081,13.3665,3.54646
pfet_03v3,typical,27,3.63,1.00u,8,drop_at_100mA,0.170575,0.1,1.70575,13.646,3.45942
pfet_03v3,typical,27,3.63,1.00u,8,rlin_at_50mV,0.05,0.0301627,1.65768,13.2614,3.58
pfet_03v3,typical,27,3.63,1.00u,16,drop_at_50mA,0.0413581,0.05,0.827163,13.2346,3.58864
pfet_03v3,typical,27,3.63,1.00u,16,drop_at_100mA,0.0835404,0.1,0.835404,13.3665,3.54646
pfet_03v3,typical,27,3.63,1.00u,16,rlin_at_50mV,0.05,0.0603253,0.82884,13.2614,3.58
pfet_03v3,typical,125,2.10,0.28u,1,drop_at_50mA,0.485119,0.05,9.70239,9.70239,1.61488
pfet_03v3,typical,125,2.10,0.28u,1,drop_at_100mA,4.36142,0.1,43.6142,43.6142,-2.26142
pfet_03v3,typical,125,2.10,0.28u,1,rlin_at_50mV,0.05,0.00634379,7.88173,7.88173,2.05
pfet_03v3,typical,125,2.10,0.28u,2,drop_at_50mA,0.212278,0.05,4.24556,8.49112,1.88772
pfet_03v3,typical,125,2.10,0.28u,2,drop_at_100mA,0.485119,0.1,4.85119,9.70239,1.61488
pfet_03v3,typical,125,2.10,0.28u,2,rlin_at_50mV,0.05,0.0126876,3.94086,7.88173,2.05
pfet_03v3,typical,125,2.10,0.28u,4,drop_at_50mA,0.100811,0.05,2.01621,8.06486,1.99919
pfet_03v3,typical,125,2.10,0.28u,4,drop_at_100mA,0.212278,0.1,2.12278,8.49112,1.88772
pfet_03v3,typical,125,2.10,0.28u,4,rlin_at_50mV,0.05,0.0253751,1.97043,7.88173,2.05
pfet_03v3,typical,125,2.10,0.28u,8,drop_at_50mA,0.0492441,0.05,0.984882,7.87905,2.05076
pfet_03v3,typical,125,2.10,0.28u,8,drop_at_100mA,0.100811,0.1,1.00811,8.06486,1.99919
pfet_03v3,typical,125,2.10,0.28u,8,rlin_at_50mV,0.05,0.0507503,0.985216,7.88173,2.05
pfet_03v3,typical,125,2.10,0.28u,16,drop_at_50mA,0.0243492,0.05,0.486985,7.79176,2.07565
pfet_03v3,typical,125,2.10,0.28u,16,drop_at_100mA,0.0492441,0.1,0.492441,7.87905,2.05076
pfet_03v3,typical,125,2.10,0.28u,16,rlin_at_50mV,0.05,0.101501,0.492608,7.88173,2.05
pfet_03v3,typical,125,2.10,0.50u,1,drop_at_50mA,5.48421,0.05,109.684,109.684,-3.38421
pfet_03v3,typical,125,2.10,0.50u,1,drop_at_100mA,7.52808,0.1,75.2808,75.2808,-5.42808
pfet_03v3,typical,125,2.10,0.50u,1,rlin_at_50mV,0.05,0.00347937,14.3704,14.3704,2.05
pfet_03v3,typical,125,2.10,0.50u,2,drop_at_50mA,0.433656,0.05,8.67312,17.3462,1.66634
pfet_03v3,typical,125,2.10,0.50u,2,drop_at_100mA,5.48421,0.1,54.8421,109.684,-3.38421
pfet_03v3,typical,125,2.10,0.50u,2,rlin_at_50mV,0.05,0.00695873,7.18522,14.3704,2.05
pfet_03v3,typical,125,2.10,0.50u,4,drop_at_50mA,0.191977,0.05,3.83953,15.3581,1.90802
pfet_03v3,typical,125,2.10,0.50u,4,drop_at_100mA,0.433656,0.1,4.33656,17.3462,1.66634
pfet_03v3,typical,125,2.10,0.50u,4,rlin_at_50mV,0.05,0.0139175,3.59261,14.3704,2.05
pfet_03v3,typical,125,2.10,0.50u,8,drop_at_50mA,0.0915474,0.05,1.83095,14.6476,2.00845
pfet_03v3,typical,125,2.10,0.50u,8,drop_at_100mA,0.191977,0.1,1.91977,15.3581,1.90802
pfet_03v3,typical,125,2.10,0.50u,8,rlin_at_50mV,0.05,0.0278349,1.7963,14.3704,2.05
pfet_03v3,typical,125,2.10,0.50u,16,drop_at_50mA,0.0448013,0.05,0.896025,14.3364,2.0552
pfet_03v3,typical,125,2.10,0.50u,16,drop_at_100mA,0.0915474,0.1,0.915474,14.6476,2.00845
pfet_03v3,typical,125,2.10,0.50u,16,rlin_at_50mV,0.05,0.0556699,0.898152,14.3704,2.05
pfet_03v3,typical,125,2.10,1.00u,1,drop_at_50mA,7.54543,0.05,150.909,150.909,-5.44543
pfet_03v3,typical,125,2.10,1.00u,1,drop_at_100mA,8.65384,0.1,86.5384,86.5384,-6.55384
pfet_03v3,typical,125,2.10,1.00u,1,rlin_at_50mV,0.05,0.00170958,29.247,29.247,2.05
pfet_03v3,typical,125,2.10,1.00u,2,drop_at_50mA,6.07069,0.05,121.414,242.828,-3.97069
pfet_03v3,typical,125,2.10,1.00u,2,drop_at_100mA,7.54543,0.1,75.4543,150.909,-5.44543
pfet_03v3,typical,125,2.10,1.00u,2,rlin_at_50mV,0.05,0.00341915,14.6235,29.247,2.05
pfet_03v3,typical,125,2.10,1.00u,4,drop_at_50mA,0.448741,0.05,8.97482,35.8993,1.65126
pfet_03v3,typical,125,2.10,1.00u,4,drop_at_100mA,6.07069,0.1,60.7069,242.828,-3.97069
pfet_03v3,typical,125,2.10,1.00u,4,rlin_at_50mV,0.05,0.0068383,7.31176,29.247,2.05
pfet_03v3,typical,125,2.10,1.00u,8,drop_at_50mA,0.196215,0.05,3.92431,31.3945,1.90378
pfet_03v3,typical,125,2.10,1.00u,8,drop_at_100mA,0.448741,0.1,4.48741,35.8993,1.65126
pfet_03v3,typical,125,2.10,1.00u,8,rlin_at_50mV,0.05,0.0136766,3.65588,29.247,2.05
pfet_03v3,typical,125,2.10,1.00u,16,drop_at_50mA,0.0932914,0.05,1.86583,29.8533,2.00671
pfet_03v3,typical,125,2.10,1.00u,16,drop_at_100mA,0.196215,0.1,1.96215,31.3945,1.90378
pfet_03v3,typical,125,2.10,1.00u,16,rlin_at_50mV,0.05,0.0273532,1.82794,29.247,2.05
pfet_03v3,typical,125,2.97,0.28u,1,drop_at_50mA,0.314702,0.05,6.29404,6.29404,2.6553
pfet_03v3,typical,125,2.97,0.28u,1,drop_at_100mA,0.717826,0.1,7.17826,7.17826,2.25217
pfet_03v3,typical,125,2.97,0.28u,1,rlin_at_50mV,0.05,0.00862087,5.79988,5.79988,2.92
pfet_03v3,typical,125,2.97,0.28u,2,drop_at_50mA,0.149464,0.05,2.98928,5.97857,2.82054
pfet_03v3,typical,125,2.97,0.28u,2,drop_at_100mA,0.314702,0.1,3.14702,6.29404,2.6553
pfet_03v3,typical,125,2.97,0.28u,2,rlin_at_50mV,0.05,0.0172417,2.89994,5.79988,2.92
pfet_03v3,typical,125,2.97,0.28u,4,drop_at_50mA,0.0730063,0.05,1.46013,5.8405,2.89699
pfet_03v3,typical,125,2.97,0.28u,4,drop_at_100mA,0.149464,0.1,1.49464,5.97857,2.82054
pfet_03v3,typical,125,2.97,0.28u,4,rlin_at_50mV,0.05,0.0344835,1.44997,5.79988,2.92
pfet_03v3,typical,125,2.97,0.28u,8,drop_at_50mA,0.0360971,0.05,0.721942,5.77553,2.9339
pfet_03v3,typical,125,2.97,0.28u,8,drop_at_100mA,0.0730063,0.1,0.730063,5.8405,2.89699
pfet_03v3,typical,125,2.97,0.28u,8,rlin_at_50mV,0.05,0.0689669,0.724985,5.79988,2.92
pfet_03v3,typical,125,2.97,0.28u,16,drop_at_50mA,0.0179499,0.05,0.358999,5.74398,2.95205
pfet_03v3,typical,125,2.97,0.28u,16,drop_at_100mA,0.0360971,0.1,0.360971,5.77553,2.9339
pfet_03v3,typical,125,2.97,0.28u,16,rlin_at_50mV,0.05,0.137934,0.362493,5.79988,2.92
pfet_03v3,typical,125,2.97,0.50u,1,drop_at_50mA,0.597945,0.05,11.9589,11.9589,2.37206
pfet_03v3,typical,125,2.97,0.50u,1,drop_at_100mA,3.30062,0.1,33.0062,33.0062,-0.330623
pfet_03v3,typical,125,2.97,0.50u,1,rlin_at_50mV,0.05,0.00495314,10.0946,10.0946,2.92
pfet_03v3,typical,125,2.97,0.50u,2,drop_at_50mA,0.269445,0.05,5.3889,10.7778,2.70055
pfet_03v3,typical,125,2.97,0.50u,2,drop_at_100mA,0.597945,0.1,5.97945,11.9589,2.37206
pfet_03v3,typical,125,2.97,0.50u,2,rlin_at_50mV,0.05,0.00990629,5.0473,10.0946,2.92
pfet_03v3,typical,125,2.97,0.50u,4,drop_at_50mA,0.129155,0.05,2.5831,10.3324,2.84084
pfet_03v3,typical,125,2.97,0.50u,4,drop_at_100mA,0.269445,0.1,2.69445,10.7778,2.70055
pfet_03v3,typical,125,2.97,0.50u,4,rlin_at_50mV,0.05,0.0198126,2.52365,10.0946,2.92
pfet_03v3,typical,125,2.97,0.50u,8,drop_at_50mA,0.0633376,0.05,1.26675,10.134,2.90666
pfet_03v3,typical,125,2.97,0.50u,8,drop_at_100mA,0.129155,0.1,1.29155,10.3324,2.84084
pfet_03v3,typical,125,2.97,0.50u,8,rlin_at_50mV,0.05,0.0396251,1.26183,10.0946,2.92
pfet_03v3,typical,125,2.97,0.50u,16,drop_at_50mA,0.0313749,0.05,0.627499,10.04,2.93863
pfet_03v3,typical,125,2.97,0.50u,16,drop_at_100mA,0.0633376,0.1,0.633376,10.134,2.90666
pfet_03v3,typical,125,2.97,0.50u,16,rlin_at_50mV,0.05,0.0792503,0.630913,10.0946,2.92
pfet_03v3,typical,125,2.97,1.00u,1,drop_at_50mA,5.68945,0.05,113.789,113.789,-2.71945
pfet_03v3,typical,125,2.97,1.00u,1,drop_at_100mA,7.97199,0.1,79.7199,79.7199,-5.00199
pfet_03v3,typical,125,2.97,1.00u,1,rlin_at_50mV,0.05,0.00250254,19.9797,19.9797,2.92
pfet_03v3,typical,125,2.97,1.00u,2,drop_at_50mA,0.589819,0.05,11.7964,23.5927,2.38018
pfet_03v3,typical,125,2.97,1.00u,2,drop_at_100mA,5.68945,0.1,56.8945,113.789,-2.71945
pfet_03v3,typical,125,2.97,1.00u,2,rlin_at_50mV,0.05,0.00500509,9.98984,19.9797,2.92
pfet_03v3,typical,125,2.97,1.00u,4,drop_at_50mA,0.266196,0.05,5.32392,21.2957,2.7038
pfet_03v3,typical,125,2.97,1.00u,4,drop_at_100mA,0.589819,0.1,5.89819,23.5927,2.38018
pfet_03v3,typical,125,2.97,1.00u,4,rlin_at_50mV,0.05,0.0100102,4.99492,19.9797,2.92
pfet_03v3,typical,125,2.97,1.00u,8,drop_at_50mA,0.127719,0.05,2.55439,20.4351,2.84228
pfet_03v3,typical,125,2.97,1.00u,8,drop_at_100mA,0.266196,0.1,2.66196,21.2957,2.7038
pfet_03v3,typical,125,2.97,1.00u,8,rlin_at_50mV,0.05,0.0200203,2.49746,19.9797,2.92
pfet_03v3,typical,125,2.97,1.00u,16,drop_at_50mA,0.0626644,0.05,1.25329,20.0526,2.90734
pfet_03v3,typical,125,2.97,1.00u,16,drop_at_100mA,0.127719,0.1,1.27719,20.4351,2.84228
pfet_03v3,typical,125,2.97,1.00u,16,rlin_at_50mV,0.05,0.0400407,1.24873,19.9797,2.92
pfet_03v3,typical,125,3.30,0.28u,1,drop_at_50mA,0.286583,0.05,5.73165,5.73165,3.01342
pfet_03v3,typical,125,3.30,0.28u,1,drop_at_100mA,0.632739,0.1,6.32739,6.32739,2.66726
pfet_03v3,typical,125,3.30,0.28u,1,rlin_at_50mV,0.05,0.00930954,5.37084,5.37084,3.25
pfet_03v3,typical,125,3.30,0.28u,2,drop_at_50mA,0.137509,0.05,2.75017,5.50034,3.16249
pfet_03v3,typical,125,3.30,0.28u,2,drop_at_100mA,0.286583,0.1,2.86583,5.73165,3.01342
pfet_03v3,typical,125,3.30,0.28u,2,rlin_at_50mV,0.05,0.0186191,2.68542,5.37084,3.25
pfet_03v3,typical,125,3.30,0.28u,4,drop_at_50mA,0.0674539,0.05,1.34908,5.39631,3.23255
pfet_03v3,typical,125,3.30,0.28u,4,drop_at_100mA,0.137509,0.1,1.37509,5.50034,3.16249
pfet_03v3,typical,125,3.30,0.28u,4,rlin_at_50mV,0.05,0.0372381,1.34271,5.37084,3.25
pfet_03v3,typical,125,3.30,0.28u,8,drop_at_50mA,0.0334175,0.05,0.668349,5.34679,3.26658
pfet_03v3,typical,125,3.30,0.28u,8,drop_at_100mA,0.0674539,0.1,0.674539,5.39631,3.23255
pfet_03v3,typical,125,3.30,0.28u,8,rlin_at_50mV,0.05,0.0744763,0.671355,5.37084,3.25
pfet_03v3,typical,125,3.30,0.28u,16,drop_at_50mA,0.0166332,0.05,0.332663,5.32261,3.28337
pfet_03v3,typical,125,3.30,0.28u,16,drop_at_100mA,0.0334175,0.1,0.334175,5.34679,3.26658
pfet_03v3,typical,125,3.30,0.28u,16,rlin_at_50mV,0.05,0.148953,0.335677,5.37084,3.25
pfet_03v3,typical,125,3.30,0.50u,1,drop_at_50mA,0.524076,0.05,10.4815,10.4815,2.77592
pfet_03v3,typical,125,3.30,0.50u,1,drop_at_100mA,1.34809,0.1,13.4809,13.4809,1.95191
pfet_03v3,typical,125,3.30,0.50u,1,rlin_at_50mV,0.05,0.00541672,9.23068,9.23068,3.25
pfet_03v3,typical,125,3.30,0.50u,2,drop_at_50mA,0.242686,0.05,4.85373,9.70745,3.05731
pfet_03v3,typical,125,3.30,0.50u,2,drop_at_100mA,0.524076,0.1,5.24076,10.4815,2.77592
pfet_03v3,typical,125,3.30,0.50u,2,rlin_at_50mV,0.05,0.0108334,4.61534,9.23068,3.25
pfet_03v3,typical,125,3.30,0.50u,4,drop_at_50mA,0.117412,0.05,2.34825,9.39299,3.18259
pfet_03v3,typical,125,3.30,0.50u,4,drop_at_100mA,0.242686,0.1,2.42686,9.70745,3.05731
pfet_03v3,typical,125,3.30,0.50u,4,rlin_at_50mV,0.05,0.0216669,2.30767,9.23068,3.25
pfet_03v3,typical,125,3.30,0.50u,8,drop_at_50mA,0.0578078,0.05,1.15616,9.24924,3.24219
pfet_03v3,typical,125,3.30,0.50u,8,drop_at_100mA,0.117412,0.1,1.17412,9.39299,3.18259
pfet_03v3,typical,125,3.30,0.50u,8,rlin_at_50mV,0.05,0.0433337,1.15384,9.23068,3.25
pfet_03v3,typical,125,3.30,0.50u,16,drop_at_50mA,0.0286885,0.05,0.573771,9.18033,3.27131
pfet_03v3,typical,125,3.30,0.50u,16,drop_at_100mA,0.0578078,0.1,0.578078,9.24924,3.24219
pfet_03v3,typical,125,3.30,0.50u,16,rlin_at_50mV,0.05,0.0866675,0.576918,9.23068,3.25
