device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
nfet_06v0,typical,125,2.97,0.60u,16,ioff_vgs0,3.4331E-07,2.14569E-08
nfet_06v0,typical,125,2.97,0.80u,1,ioff_vgs0,4.70011E-09,4.70011E-09
nfet_06v0,typical,125,2.97,0.80u,2,ioff_vgs0,9.40023E-09,4.70011E-09
nfet_06v0,typical,125,2.97,0.80u,4,ioff_vgs0,1.88005E-08,4.70011E-09
nfet_06v0,typical,125,2.97,0.80u,8,ioff_vgs0,3.76009E-08,4.70011E-09
nfet_06v0,typical,125,2.97,0.80u,16,ioff_vgs0,7.52018E-08,4.70011E-09
nfet_06v0,typical,125,2.97,1.20u,1,ioff_vgs0,2.20813E-09,2.20813E-09
nfet_06v0,typical,125,2.97,1.20u,2,ioff_vgs0,4.41626E-09,2.20813E-09
nfet_06v0,typical,125,2.97,1.20u,4,ioff_vgs0,8.83252E-09,2.20813E-09
nfet_06v0,typical,125,2.97,1.20u,8,ioff_vgs0,1.7665E-08,2.20813E-09
nfet_06v0,typical,125,2.97,1.20u,16,ioff_vgs0,3.53301E-08,2.20813E-09
nfet_06v0,typical,125,3.30,0.60u,1,ioff_vgs0,2.35573E-08,2.35573E-08
nfet_06v0,typical,125,3.30,0.60u,2,ioff_vgs0,4.71146E-08,2.35573E-08
nfet_06v0,typical,125,3.30,0.60u,4,ioff_vgs0,9.42293E-08,2.35573E-08
nfet_06v0,typical,125,3.30,0.60u,8,ioff_vgs0,1.88459E-07,2.35573E-08
nfet_06v0,typical,125,3.30,0.60u,16,ioff_vgs0,3.76917E-07,2.35573E-08
nfet_06v0,typical,125,3.30,0.80u,1,ioff_vgs0,4.97799E-09,4.97799E-09
nfet_06v0,typical,125,3.30,0.80u,2,ioff_vgs0,9.95599E-09,4.97799E-09
nfet_06v0,typical,125,3.30,0.80u,4,ioff_vgs0,1.9912E-08,4.97799E-09
nfet_06v0,typical,125,3.30,0.80u,8,ioff_vgs0,3.98239E-08,4.97799E-09
nfet_06v0,typical,125,3.30,0.80u,16,ioff_vgs0,7.96479E-08,4.97799E-09
nfet_06v0,typical,125,3.30,1.20u,1,ioff_vgs0,2.26369E-09,2.26369E-09
nfet_06v0,typical,125,3.30,1.20u,2,ioff_vgs0,4.52739E-09,2.26369E-09
nfet_06v0,typical,125,3.30,1.20u,4,ioff_vgs0,9.05477E-09,2.26369E-09
nfet_06v0,typical,125,3.30,1.20u,8,ioff_vgs0,1.81095E-08,2.26369E-09
nfet_06v0,typical,125,3.30,1.20u,16,ioff_vgs0,3.62191E-08,2.26369E-09
nfet_06v0,typical,125,3.63,0.60u,1,ioff_vgs0,2.56755E-08,2.56755E-08
nfet_06v0,typical,125,3.63,0.60u,2,ioff_vgs0,5.1351E-08,2.56755E-08
nfet_06v0,typical,125,3.63,0.60u,4,ioff_vgs0,1.02702E-07,2.56755E-08
nfet_06v0,typical,125,3.63,0.60u,8,ioff_vgs0,2.05404E-07,2.56755E-08
nfet_06v0,typical,125,3.63,0.60u,16,ioff_vgs0,4.10808E-07,2.56755E-08
nfet_06v0,typical,125,3.63,0.80u,1,ioff_vgs0,5.25587E-09,5.25587E-09
nfet_06v0,typical,125,3.63,0.80u,2,ioff_vgs0,1.05117E-08,5.25587E-09
nfet_06v0,typical,125,3.63,0.80u,4,ioff_vgs0,2.10235E-08,5.25587E-09
nfet_06v0,typical,125,3.63,0.80u,8,ioff_vgs0,4.2047E-08,5.25587E-09
nfet_06v0,typical,125,3.63,0.80u,16,ioff_vgs0,8.40939E-08,5.25587E-09
nfet_06v0,typical,125,3.63,1.20u,1,ioff_vgs0,2.31872E-09,2.31872E-09
nfet_06v0,typical,125,3.63,1.20u,2,ioff_vgs0,4.63745E-09,2.31872E-09
nfet_06v0,typical,125,3.63,1.20u,4,ioff_vgs0,9.2749E-09,2.31872E-09
nfet_06v0,typical,125,3.63,1.20u,8,ioff_vgs0,1.85498E-08,2.31872E-09
nfet_06v0,typical,125,3.63,1.20u,16,ioff_vgs0,3.70996E-08,2.31872E-09
nfet_06v0,typical,125,4.50,0.60u,1,ioff_vgs0,3.1337E-08,3.1337E-08
nfet_06v0,typical,125,4.50,0.60u,2,ioff_vgs0,6.2674E-08,3.1337E-08
nfet_06v0,typical,125,4.50,0.60u,4,ioff_vgs0,1.25348E-07,3.1337E-08
nfet_06v0,typical,125,4.50,0.60u,8,ioff_vgs0,2.50696E-07,3.1337E-08
nfet_06v0,typical,125,4.50,0.60u,16,ioff_vgs0,5.01392E-07,3.1337E-08
nfet_06v0,typical,125,4.50,0.80u,1,ioff_vgs0,5.98946E-09,5.98946E-09
nfet_06v0,typical,125,4.50,0.80u,2,ioff_vgs0,1.19789E-08,5.98946E-09
nfet_06v0,typical,125,4.50,0.80u,4,ioff_vgs0,2.39578E-08,5.98946E-09
nfet_06v0,typical,125,4.50,0.80u,8,ioff_vgs0,4.79156E-08,5.98946E-09
nfet_06v0,typical,125,4.50,0.80u,16,ioff_vgs0,9.58313E-08,5.98946E-09
nfet_06v0,typical,125,4.50,1.20u,1,ioff_vgs0,2.46196E-09,2.46196E-09
nfet_06v0,typical,125,4.50,1.20u,2,ioff_vgs0,4.92393E-09,2.46196E-09
nfet_06v0,typical,125,4.50,1.20u,4,ioff_vgs0,9.84785E-09,2.46196E-09
nfet_06v0,typical,125,4.50,1.20u,8,ioff_vgs0,1.96957E-08,2.46196E-09
nfet_06v0,typical,125,4.50,1.20u,16,ioff_vgs0,3.93914E-08,2.46196E-09
nfet_06v0,typical,125,5.00,0.60u,1,ioff_vgs0,3.46364E-08,3.46364E-08
nfet_06v0,typical,125,5.00,0.60u,2,ioff_vgs0,6.92727E-08,3.46364E-08
nfet_06v0,typical,125,5.00,0.60u,4,ioff_vgs0,1.38545E-07,3.46364E-08
nfet_06v0,typical,125,5.00,0.60u,8,ioff_vgs0,2.77091E-07,3.46364E-08
nfet_06v0,typical,125,5.00,0.60u,16,ioff_vgs0,5.54182E-07,3.46364E-08
nfet_06v0,typical,125,5.00,0.80u,1,ioff_vgs0,6.41214E-09,6.41214E-09
nfet_06v0,typical,125,5.00,0.80u,2,ioff_vgs0,1.28243E-08,6.41214E-09
nfet_06v0,typical,125,5.00,0.80u,4,ioff_vgs0,2.56485E-08,6.41214E-09
nfet_06v0,typical,125,5.00,0.80u,8,ioff_vgs0,5.12971E-08,6.41214E-09
nfet_06v0,typical,125,5.00,0.80u,16,ioff_vgs0,1.02594E-07,6.41214E-09
nfet_06v0,typical,125,5.00,1.20u,1,ioff_vgs0,2.54342E-09,2.54342E-09
nfet_06v0,typical,125,5.00,1.20u,2,ioff_vgs0,5.08684E-09,2.54342E-09
nfet_06v0,typical,125,5.00,1.20u,4,ioff_vgs0,1.01737E-08,2.54342E-09
nfet_06v0,typical,125,5.00,1.20u,8,ioff_vgs0,2.03474E-08,2.54342E-09
nfet_06v0,typical,125,5.00,1.20u,16,ioff_vgs0,4.06947E-08,2.54342E-09
nfet_06v0,typical,125,5.50,0.60u,1,ioff_vgs0,3.79657E-08,3.79657E-08
nfet_06v0,typical,125,5.50,0.60u,2,ioff_vgs0,7.59314E-08,3.79657E-08
nfet_06v0,typical,125,5.50,0.60u,4,ioff_vgs0,1.51863E-07,3.79657E-08
nfet_06v0,typical,125,5.50,0.60u,8,ioff_vgs0,3.03726E-07,3.79657E-08
nfet_06v0,typical,125,5.50,0.60u,16,ioff_vgs0,6.07451E-07,3.79657E-08
nfet_06v0,typical,125,5.50,0.80u,1,ioff_vgs0,6.83579E-09,6.83579E-09
nfet_06v0,typical,125,5.50,0.80u,2,ioff_vgs0,1.36716E-08,6.83579E-09
nfet_06v0,typical,125,5.50,0.80u,4,ioff_vgs0,2.73432E-08,6.83579E-09
nfet_06v0,typical,125,5.50,0.80u,8,ioff_vgs0,5.46863E-08,6.83579E-09
nfet_06v0,typical,125,5.50,0.80u,16,ioff_vgs0,1.09373E-07,6.83579E-09
nfet_06v0,typical,125,5.50,1.20u,1,ioff_vgs0,2.62443E-09,2.62443E-09
nfet_06v0,typical,125,5.50,1.20u,2,ioff_vgs0,5.24886E-09,2.62443E-09
nfet_06v0,typical,125,5.50,1.20u,4,ioff_vgs0,1.04977E-08,2.62443E-09
nfet_06v0,typical,125,5.50,1.20u,8,ioff_vgs0,2.09954E-08,2.62443E-09
nfet_06v0,typical,125,5.50,1.20u,16,ioff_vgs0,4.19909E-08,2.62443E-09
nfet_06v0,ff,-40,2.10,0.60u,1,ioff_vgs0,1.81064E-12,1.81064E-12
nfet_06v0,ff,-40,2.10,0.60u,2,ioff_vgs0,3.62127E-12,1.81064E-12
nfet_06v0,ff,-40,2.10,0.60u,4,ioff_vgs0,7.24254E-12,1.81064E-12
nfet_06v0,ff,-40,2.10,0.60u,8,ioff_vgs0,1.44851E-11,1.81064E-12
nfet_06v0,ff,-40,2.10,0.60u,16,ioff_vgs0,2.89702E-11,1.81064E-12
nfet_06v0,ff,-40,2.10,0.80u,1,ioff_vgs0,1.69818E-13,1.69818E-13
nfet_06v0,ff,-40,2.10,0.80u,2,ioff_vgs0,3.39635E-13,1.69818E-13
nfet_06v0,ff,-40,2.10,0.80u,4,ioff_vgs0,6.79271E-13,1.69818E-13
nfet_06v0,ff,-40,2.10,0.80u,8,ioff_vgs0,1.35854E-12,1.69818E-13
nfet_06v0,ff,-40,2.10,0.80u,16,ioff_vgs0,2.71708E-12,1.69818E-13
nfet_06v0,ff,-40,2.10,1.20u,1,ioff_vgs0,6.3428E-14,6.3428E-14
nfet_06v0,ff,-40,2.10,1.20u,2,ioff_vgs0,1.26856E-13,6.3428E-14
nfet_06v0,ff,-40,2.10,1.20u,4,ioff_vgs0,2.53712E-13,6.3428E-14
nfet_06v0,ff,-40,2.10,1.20u,8,ioff_vgs0,5.07424E-13,6.3428E-14
nfet_06v0,ff,-40,2.10,1.20u,16,ioff_vgs0,1.01485E-12,6.3428E-14
nfet_06v0,ff,-40,2.97,0.60u,1,ioff_vgs0,2.53439E-12,2.53439E-12
nfet_06v0,ff,-40,2.97,0.60u,2,ioff_vgs0,5.06879E-12,2.53439E-12
nfet_06v0,ff,-40,2.97,0.60u,4,ioff_vgs0,1.01376E-11,2.53439E-12
nfet_06v0,ff,-40,2.97,0.60u,8,ioff_vgs0,2.02752E-11,2.53439E-12
nfet_06v0,ff,-40,2.97,0.60u,16,ioff_vgs0,4.05503E-11,2.53439E-12
nfet_06v0,ff,-40,2.97,0.80u,1,ioff_vgs0,2.12618E-13,2.12618E-13
nfet_06v0,ff,-40,2.97,0.80u,2,ioff_vgs0,4.25236E-13,2.12618E-13
nfet_06v0,ff,-40,2.97,0.80u,4,ioff_vgs0,8.50471E-13,2.12618E-13
nfet_06v0,ff,-40,2.97,0.80u,8,ioff_vgs0,1.70094E-12,2.12618E-13
nfet_06v0,ff,-40,2.97,0.80u,16,ioff_vgs0,3.40189E-12,2.12618E-13
nfet_06v0,ff,-40,2.97,1.20u,1,ioff_vgs0,7.0157E-14,7.0157E-14
nfet_06v0,ff,-40,2.97,1.20u,2,ioff_vgs0,1.40314E-13,7.0157E-14
nfet_06v0,ff,-40,2.97,1.20u,4,ioff_vgs0,2.80628E-13,7.0157E-14
nfet_06v0,ff,-40,2.97,1.20u,8,ioff_vgs0,5.61256E-13,7.0157E-14
nfet_06v0,ff,-40,2.97,1.20u,16,ioff_vgs0,1.12251E-12,7.0157E-14
nfet_06v0,ff,-40,3.30,0.60u,1,ioff_vgs0,2.81435E-12,2.81435E-12
nfet_06v0,ff,-40,3.30,0.60u,2,ioff_vgs0,5.6287E-12,2.81435E-12
nfet_06v0,ff,-40,3.30,0.60u,4,ioff_vgs0,1.12574E-11,2.81435E-12
nfet_06v0,ff,-40,3.30,0.60u,8,ioff_vgs0,2.25148E-11,2.81435E-12
nfet_06v0,ff,-40,3.30,0.60u,16,ioff_vgs0,4.50296E-11,2.81435E-12
nfet_06v0,ff,-40,3.30,0.80u,1,ioff_vgs0,2.2894E-13,2.2894E-13
nfet_06v0,ff,-40,3.30,0.80u,2,ioff_vgs0,4.57881E-13,2.2894E-13
nfet_06v0,ff,-40,3.30,0.80u,4,ioff_vgs0,9.15761E-13,2.2894E-13
nfet_06v0,ff,-40,3.30,0.80u,8,ioff_vgs0,1.83152E-12,2.2894E-13
nfet_06v0,ff,-40,3.30,0.80u,16,ioff_vgs0,3.66305E-12,2.2894E-13
nfet_06v0,ff,-40,3.30,1.20u,1,ioff_vgs0,7.26752E-14,7.26752E-14
nfet_06v0,ff,-40,3.30,1.20u,2,ioff_vgs0,1.4535E-13,7.26752E-14
nfet_06v0,ff,-40,3.30,1.20u,4,ioff_vgs0,2.90701E-13,7.26752E-14
nfet_06v0,ff,-40,3.30,1.20u,8,ioff_vgs0,5.81402E-13,7.26752E-14
nfet_06v0,ff,-40,3.30,1.20u,16,ioff_vgs0,1.1628E-12,7.26752E-14
nfet_06v0,ff,-40,3.63,0.60u,1,ioff_vgs0,3.09651E-12,3.09651E-12
nfet_06v0,ff,-40,3.63,0.60u,2,ioff_vgs0,6.19302E-12,3.09651E-12
nfet_06v0,ff,-40,3.63,0.60u,4,ioff_vgs0,1.2386E-11,3.09651E-12
nfet_06v0,ff,-40,3.63,0.60u,8,ioff_vgs0,2.47721E-11,3.09651E-12
nfet_06v0,ff,-40,3.63,0.60u,16,ioff_vgs0,4.95442E-11,3.09651E-12
nfet_06v0,ff,-40,3.63,0.80u,1,ioff_vgs0,2.45316E-13,2.45316E-13
nfet_06v0,ff,-40,3.63,0.80u,2,ioff_vgs0,4.90633E-13,2.45316E-13
nfet_06v0,ff,-40,3.63,0.80u,4,ioff_vgs0,9.81266E-13,2.45316E-13
nfet_06v0,ff,-40,3.63,0.80u,8,ioff_vgs0,1.96253E-12,2.45316E-13
nfet_06v0,ff,-40,3.63,0.80u,16,ioff_vgs0,3.92506E-12,2.45316E-13
nfet_06v0,ff,-40,3.63,1.20u,1,ioff_vgs0,7.51817E-14,7.51817E-14
nfet_06v0,ff,-40,3.63,1.20u,2,ioff_vgs0,1.50363E-13,7.51817E-14
nfet_06v0,ff,-40,3.63,1.20u,4,ioff_vgs0,3.00727E-13,7.51817E-14
nfet_06v0,ff,-40,3.63,1.20u,8,ioff_vgs0,6.01453E-13,7.51817E-14
nfet_06v0,ff,-40,3.63,1.20u,16,ioff_vgs0,1.20291E-12,7.51817E-14
nfet_06v0,ff,-40,4.50,0.60u,1,ioff_vgs0,3.84599E-12,3.84599E-12
nfet_06v0,ff,-40,4.50,0.60u,2,ioff_vgs0,7.69199E-12,3.84599E-12
nfet_06v0,ff,-40,4.50,0.60u,4,ioff_vgs0,1.5384E-11,3.84599E-12
nfet_06v0,ff,-40,4.50,0.60u,8,ioff_vgs0,3.07679E-11,3.84599E-12
nfet_06v0,ff,-40,4.50,0.60u,16,ioff_vgs0,6.15359E-11,3.84599E-12
nfet_06v0,ff,-40,4.50,0.80u,1,ioff_vgs0,2.88749E-13,2.88749E-13
nfet_06v0,ff,-40,4.50,0.80u,2,ioff_vgs0,5.77498E-13,2.88749E-13
nfet_06v0,ff,-40,4.50,0.80u,4,ioff_vgs0,1.155E-12,2.88749E-13
nfet_06v0,ff,-40,4.50,0.80u,8,ioff_vgs0,2.30999E-12,2.88749E-13
nfet_06v0,ff,-40,4.50,0.80u,16,ioff_vgs0,4.61998E-12,2.88749E-13
nfet_06v0,ff,-40,4.50,1.20u,1,ioff_vgs0,8.1752E-14,8.1752E-14
nfet_06v0,ff,-40,4.50,1.20u,2,ioff_vgs0,1.63504E-13,8.1752E-14
nfet_06v0,ff,-40,4.50,1.20u,4,ioff_vgs0,3.27008E-13,8.1752E-14
nfet_06v0,ff,-40,4.50,1.20u,8,ioff_vgs0,6.54016E-13,8.1752E-14
nfet_06v0,ff,-40,4.50,1.20u,16,ioff_vgs0,1.30803E-12,8.1752E-14
nfet_06v0,ff,-40,5.00,0.60u,1,ioff_vgs0,4.2752E-12,4.2752E-12
nfet_06v0,ff,-40,5.00,0.60u,2,ioff_vgs0,8.5504E-12,4.2752E-12
nfet_06v0,ff,-40,5.00,0.60u,4,ioff_vgs0,1.71008E-11,4.2752E-12
nfet_06v0,ff,-40,5.00,0.60u,8,ioff_vgs0,3.42016E-11,4.2752E-12
nfet_06v0,ff,-40,5.00,0.60u,16,ioff_vgs0,6.84032E-11,4.2752E-12
nfet_06v0,ff,-40,5.00,0.80u,1,ioff_vgs0,3.13876E-13,3.13876E-13
nfet_06v0,ff,-40,5.00,0.80u,2,ioff_vgs0,6.27752E-13,3.13876E-13
nfet_06v0,ff,-40,5.00,0.80u,4,ioff_vgs0,1.2555E-12,3.13876E-13
nfet_06v0,ff,-40,5.00,0.80u,8,ioff_vgs0,2.51101E-12,3.13876E-13
nfet_06v0,ff,-40,5.00,0.80u,16,ioff_vgs0,5.02201E-12,3.13876E-13
nfet_06v0,ff,-40,5.00,1.20u,1,ioff_vgs0,8.55121E-14,8.55121E-14
nfet_06v0,ff,-40,5.00,1.20u,2,ioff_vgs0,1.71024E-13,8.55121E-14
nfet_06v0,ff,-40,5.00,1.20u,4,ioff_vgs0,3.42048E-13,8.55121E-14
nfet_06v0,ff,-40,5.00,1.20u,8,ioff_vgs0,6.84097E-13,8.55121E-14
nfet_06v0,ff,-40,5.00,1.20u,16,ioff_vgs0,1.36819E-12,8.55121E-14
nfet_06v0,ff,-40,5.50,0.60u,1,ioff_vgs0,4.69714E-12,4.69714E-12
nfet_06v0,ff,-40,5.50,0.60u,2,ioff_vgs0,9.39428E-12,4.69714E-12
nfet_06v0,ff,-40,5.50,0.60u,4,ioff_vgs0,1.87886E-11,4.69714E-12
nfet_06v0,ff,-40,5.50,0.60u,8,ioff_vgs0,3.75771E-11,4.69714E-12
nfet_06v0,ff,-40,5.50,0.60u,16,ioff_vgs0,7.51543E-11,4.69714E-12
nfet_06v0,ff,-40,5.50,0.80u,1,ioff_vgs0,3.39119E-13,3.39119E-13
nfet_06v0,ff,-40,5.50,0.80u,2,ioff_vgs0,6.78237E-13,3.39119E-13
nfet_06v0,ff,-40,5.50,0.80u,4,ioff_vgs0,1.35647E-12,3.39119E-13
nfet_06v0,ff,-40,5.50,0.80u,8,ioff_vgs0,2.71295E-12,3.39119E-13
nfet_06v0,ff,-40,5.50,0.80u,16,ioff_vgs0,5.4259E-12,3.39119E-13
nfet_06v0,ff,-40,5.50,1.20u,1,ioff_vgs0,8.92652E-14,8.92652E-14
nfet_06v0,ff,-40,5.50,1.20u,2,ioff_vgs0,1.7853E-13,8.92652E-14
nfet_06v0,ff,-40,5.50,1.20u,4,ioff_vgs0,3.57061E-13,8.92652E-14
nfet_06v0,ff,-40,5.50,1.20u,8,ioff_vgs0,7.14122E-13,8.92652E-14
nfet_06v0,ff,-40,5.50,1.20u,16,ioff_vgs0,1.42824E-12,8.92652E-14
nfet_06v0,ff,27,2.10,0.60u,1,ioff_vgs0,1.00946E-09,1.00946E-09
nfet_06v0,ff,27,2.10,0.60u,2,ioff_vgs0,2.01893E-09,1.00946E-09
nfet_06v0,ff,27,2.10,0.60u,4,ioff_vgs0,4.03785E-09,1.00946E-09
nfet_06v0,ff,27,2.10,0.60u,8,ioff_vgs0,8.0757E-09,1.00946E-09
nfet_06v0,ff,27,2.10,0.60u,16,ioff_vgs0,1.61514E-08,1.00946E-09
nfet_06v0,ff,27,2.10,0.80u,1,ioff_vgs0,1.39783E-10,1.39783E-10
nfet_06v0,ff,27,2.10,0.80u,2,ioff_vgs0,2.79566E-10,1.39783E-10
nfet_06v0,ff,27,2.10,0.80u,4,ioff_vgs0,5.59133E-10,1.39783E-10
nfet_06v0,ff,27,2.10,0.80u,8,ioff_vgs0,1.11827E-09,1.39783E-10
nfet_06v0,ff,27,2.10,0.80u,16,ioff_vgs0,2.23653E-09,1.39783E-10
nfet_06v0,ff,27,2.10,1.20u,1,ioff_vgs0,6.02901E-11,6.02901E-11
nfet_06v0,ff,27,2.10,1.20u,2,ioff_vgs0,1.2058E-10,6.02901E-11
nfet_06v0,ff,27,2.10,1.20u,4,ioff_vgs0,2.4116E-10,6.02901E-11
nfet_06v0,ff,27,2.10,1.20u,8,ioff_vgs0,4.82321E-10,6.02901E-11
nfet_06v0,ff,27,2.10,1.20u,16,ioff_vgs0,9.64641E-10,6.02901E-11
nfet_06v0,ff,27,2.97,0.60u,1,ioff_vgs0,1.39709E-09,1.39709E-09
nfet_06v0,ff,27,2.97,0.60u,2,ioff_vgs0,2.79419E-09,1.39709E-09
nfet_06v0,ff,27,2.97,0.60u,4,ioff_vgs0,5.58838E-09,1.39709E-09
nfet_06v0,ff,27,2.97,0.60u,8,ioff_vgs0,1.11768E-08,1.39709E-09
nfet_06v0,ff,27,2.97,0.60u,16,ioff_vgs0,2.23535E-08,1.39709E-09
nfet_06v0,ff,27,2.97,0.80u,1,ioff_vgs0,1.71358E-10,1.71358E-10
nfet_06v0,ff,27,2.97,0.80u,2,ioff_vgs0,3.42715E-10,1.71358E-10
nfet_06v0,ff,27,2.97,0.80u,4,ioff_vgs0,6.8543E-10,1.71358E-10
nfet_06v0,ff,27,2.97,0.80u,8,ioff_vgs0,1.37086E-09,1.71358E-10
nfet_06v0,ff,27,2.97,0.80u,16,ioff_vgs0,2.74172E-09,1.71358E-10
nfet_06v0,ff,27,2.97,1.20u,1,ioff_vgs0,6.56819E-11,6.56819E-11
nfet_06v0,ff,27,2.97,1.20u,2,ioff_vgs0,1.31364E-10,6.56819E-11
nfet_06v0,ff,27,2.97,1.20u,4,ioff_vgs0,2.62727E-10,6.56819E-11
nfet_06v0,ff,27,2.97,1.20u,8,ioff_vgs0,5.25455E-10,6.56819E-11
nfet_06v0,ff,27,2.97,1.20u,16,ioff_vgs0,1.05091E-09,6.56819E-11
nfet_06v0,ff,27,3.30,0.60u,1,ioff_vgs0,1.54722E-09,1.54722E-09
nfet_06v0,ff,27,3.30,0.60u,2,ioff_vgs0,3.09444E-09,1.54722E-09
nfet_06v0,ff,27,3.30,0.60u,4,ioff_vgs0,6.18889E-09,1.54722E-09
nfet_06v0,ff,27,3.30,0.60u,8,ioff_vgs0,1.23778E-08,1.54722E-09
nfet_06v0,ff,27,3.30,0.60u,16,ioff_vgs0,2.47555E-08,1.54722E-09
nfet_06v0,ff,27,3.30,0.80u,1,ioff_vgs0,1.83366E-10,1.83366E-10
nfet_06v0,ff,27,3.30,0.80u,2,ioff_vgs0,3.66732E-10,1.83366E-10
nfet_06v0,ff,27,3.30,0.80u,4,ioff_vgs0,7.33465E-10,1.83366E-10
nfet_06v0,ff,27,3.30,0.80u,8,ioff_vgs0,1.46693E-09,1.83366E-10
nfet_06v0,ff,27,3.30,0.80u,16,ioff_vgs0,2.93386E-09,1.83366E-10
nfet_06v0,ff,27,3.30,1.20u,1,ioff_vgs0,6.76886E-11,6.76886E-11
nfet_06v0,ff,27,3.30,1.20u,2,ioff_vgs0,1.35377E-10,6.76886E-11
nfet_06v0,ff,27,3.30,1.20u,4,ioff_vgs0,2.70754E-10,6.76886E-11
nfet_06v0,ff,27,3.30,1.20u,8,ioff_vgs0,5.41509E-10,6.76886E-11
nfet_06v0,ff,27,3.30,1.20u,16,ioff_vgs0,1.08302E-09,6.76886E-11
nfet_06v0,ff,27,3.63,0.60u,1,ioff_vgs0,1.69881E-09,1.69881E-09
nfet_06v0,ff,27,3.63,0.60u,2,ioff_vgs0,3.39763E-09,1.69881E-09
nfet_06v0,ff,27,3.63,0.60u,4,ioff_vgs0,6.79526E-09,1.69881E-09
nfet_06v0,ff,27,3.63,0.60u,8,ioff_vgs0,1.35905E-08,1.69881E-09
nfet_06v0,ff,27,3.63,0.60u,16,ioff_vgs0,2.7181E-08,1.69881E-09
nfet_06v0,ff,27,3.63,0.80u,1,ioff_vgs0,1.95402E-10,1.95402E-10
nfet_06v0,ff,27,3.63,0.80u,2,ioff_vgs0,3.90803E-10,1.95402E-10
nfet_06v0,ff,27,3.63,0.80u,4,ioff_vgs0,7.81606E-10,1.95402E-10
nfet_06v0,ff,27,3.63,0.80u,8,ioff_vgs0,1.56321E-09,1.95402E-10
nfet_06v0,ff,27,3.63,0.80u,16,ioff_vgs0,3.12642E-09,1.95402E-10
nfet_06v0,ff,27,3.63,1.20u,1,ioff_vgs0,6.96816E-11,6.96816E-11
nfet_06v0,ff,27,3.63,1.20u,2,ioff_vgs0,1.39363E-10,6.96816E-11
nfet_06v0,ff,27,3.63,1.20u,4,ioff_vgs0,2.78726E-10,6.96816E-11
nfet_06v0,ff,27,3.63,1.20u,8,ioff_vgs0,5.57453E-10,6.96816E-11
nfet_06v0,ff,27,3.63,1.20u,16,ioff_vgs0,1.11491E-09,6.96816E-11
nfet_06v0,ff,27,4.50,0.60u,1,ioff_vgs0,2.10452E-09,2.10452E-09
nfet_06v0,ff,27,4.50,0.60u,2,ioff_vgs0,4.20904E-09,2.10452E-09
nfet_06v0,ff,27,4.50,0.60u,4,ioff_vgs0,8.41808E-09,2.10452E-09
nfet_06v0,ff,27,4.50,0.60u,8,ioff_vgs0,1.68362E-08,2.10452E-09
nfet_06v0,ff,27,4.50,0.60u,16,ioff_vgs0,3.36723E-08,2.10452E-09
nfet_06v0,ff,27,4.50,0.80u,1,ioff_vgs0,2.27275E-10,2.27275E-10
nfet_06v0,ff,27,4.50,0.80u,2,ioff_vgs0,4.54551E-10,2.27275E-10
nfet_06v0,ff,27,4.50,0.80u,4,ioff_vgs0,9.09102E-10,2.27275E-10
nfet_06v0,ff,27,4.50,0.80u,8,ioff_vgs0,1.8182E-09,2.27275E-10
nfet_06v0,ff,27,4.50,0.80u,16,ioff_vgs0,3.63641E-09,2.27275E-10
nfet_06v0,ff,27,4.50,1.20u,1,ioff_vgs0,7.48897E-11,7.48897E-11
nfet_06v0,ff,27,4.50,1.20u,2,ioff_vgs0,1.49779E-10,7.48897E-11
nfet_06v0,ff,27,4.50,1.20u,4,ioff_vgs0,2.99559E-10,7.48897E-11
nfet_06v0,ff,27,4.50,1.20u,8,ioff_vgs0,5.99118E-10,7.48897E-11
nfet_06v0,ff,27,4.50,1.20u,16,ioff_vgs0,1.19824E-09,7.48897E-11
nfet_06v0,ff,27,5.00,0.60u,1,ioff_vgs0,2.34096E-09,2.34096E-09
nfet_06v0,ff,27,5.00,0.60u,2,ioff_vgs0,4.68192E-09,2.34096E-09
nfet_06v0,ff,27,5.00,0.60u,4,ioff_vgs0,9.36384E-09,2.34096E-09
nfet_06v0,ff,27,5.00,0.60u,8,ioff_vgs0,1.87277E-08,2.34096E-09
nfet_06v0,ff,27,5.00,0.60u,16,ioff_vgs0,3.74553E-08,2.34096E-09
nfet_06v0,ff,27,5.00,0.80u,1,ioff_vgs0,2.45693E-10,2.45693E-10
nfet_06v0,ff,27,5.00,0.80u,2,ioff_vgs0,4.91386E-10,2.45693E-10
nfet_06v0,ff,27,5.00,0.80u,4,ioff_vgs0,9.82772E-10,2.45693E-10
nfet_06v0,ff,27,5.00,0.80u,8,ioff_vgs0,1.96554E-09,2.45693E-10
nfet_06v0,ff,27,5.00,0.80u,16,ioff_vgs0,3.93109E-09,2.45693E-10
nfet_06v0,ff,27,5.00,1.20u,1,ioff_vgs0,7.78621E-11,7.78621E-11
nfet_06v0,ff,27,5.00,1.20u,2,ioff_vgs0,1.55724E-10,7.78621E-11
nfet_06v0,ff,27,5.00,1.20u,4,ioff_vgs0,3.11448E-10,7.78621E-11
nfet_06v0,ff,27,5.00,1.20u,8,ioff_vgs0,6.22896E-10,7.78621E-11
nfet_06v0,ff,27,5.00,1.20u,16,ioff_vgs0,1.24579E-09,7.78621E-11
nfet_06v0,ff,27,5.50,0.60u,1,ioff_vgs0,2.57917E-09,2.57917E-09
