device,corner,temp_c,vin_v,l_um,w_mm,metric,cgg_f,cgd_f,cgg_per_mm_f
pfet_03v3,ff,-40,3.63,0.28u,2,cgg_at_vsd300mV,2.99562E-12,1.49352E-12,1.49781E-12
pfet_03v3,ff,-40,3.63,0.28u,4,cgg_at_vsd300mV,5.99125E-12,2.98703E-12,1.49781E-12
pfet_03v3,ff,-40,3.63,0.28u,8,cgg_at_vsd300mV,1.19825E-11,5.97406E-12,1.49781E-12
pfet_03v3,ff,-40,3.63,0.28u,16,cgg_at_vsd300mV,2.3965E-11,1.19481E-11,1.49781E-12
pfet_03v3,ff,-40,3.63,0.50u,1,cgg_at_vsd300mV,2.42859E-12,1.21049E-12,2.42859E-12
pfet_03v3,ff,-40,3.63,0.50u,2,cgg_at_vsd300mV,4.85717E-12,2.42097E-12,2.42859E-12
pfet_03v3,ff,-40,3.63,0.50u,4,cgg_at_vsd300mV,9.71435E-12,4.84194E-12,2.42859E-12
pfet_03v3,ff,-40,3.63,0.50u,8,cgg_at_vsd300mV,1.94287E-11,9.68388E-12,2.42859E-12
pfet_03v3,ff,-40,3.63,0.50u,16,cgg_at_vsd300mV,3.88574E-11,1.93678E-11,2.42859E-12
pfet_03v3,ff,-40,3.63,1.00u,1,cgg_at_vsd300mV,4.545E-12,2.26448E-12,4.545E-12
pfet_03v3,ff,-40,3.63,1.00u,2,cgg_at_vsd300mV,9.09E-12,4.52895E-12,4.545E-12
pfet_03v3,ff,-40,3.63,1.00u,4,cgg_at_vsd300mV,1.818E-11,9.05791E-12,4.545E-12
pfet_03v3,ff,-40,3.63,1.00u,8,cgg_at_vsd300mV,3.636E-11,1.81158E-11,4.545E-12
pfet_03v3,ff,-40,3.63,1.00u,16,cgg_at_vsd300mV,7.272E-11,3.62316E-11,4.545E-12
pfet_03v3,ff,27,2.10,0.28u,1,cgg_at_vsd300mV,1.498E-12,7.41127E-13,1.498E-12
pfet_03v3,ff,27,2.10,0.28u,2,cgg_at_vsd300mV,2.99601E-12,1.48225E-12,1.498E-12
pfet_03v3,ff,27,2.10,0.28u,4,cgg_at_vsd300mV,5.99202E-12,2.96451E-12,1.498E-12
pfet_03v3,ff,27,2.10,0.28u,8,cgg_at_vsd300mV,1.1984E-11,5.92902E-12,1.498E-12
pfet_03v3,ff,27,2.10,0.28u,16,cgg_at_vsd300mV,2.39681E-11,1.1858E-11,1.498E-12
pfet_03v3,ff,27,2.10,0.50u,1,cgg_at_vsd300mV,2.42673E-12,1.19892E-12,2.42673E-12
pfet_03v3,ff,27,2.10,0.50u,2,cgg_at_vsd300mV,4.85347E-12,2.39785E-12,2.42673E-12
pfet_03v3,ff,27,2.10,0.50u,4,cgg_at_vsd300mV,9.70693E-12,4.79569E-12,2.42673E-12
pfet_03v3,ff,27,2.10,0.50u,8,cgg_at_vsd300mV,1.94139E-11,9.59138E-12,2.42673E-12
pfet_03v3,ff,27,2.10,0.50u,16,cgg_at_vsd300mV,3.88277E-11,1.91828E-11,2.42673E-12
pfet_03v3,ff,27,2.10,1.00u,1,cgg_at_vsd300mV,4.54125E-12,2.24E-12,4.54125E-12
pfet_03v3,ff,27,2.10,1.00u,2,cgg_at_vsd300mV,9.0825E-12,4.47999E-12,4.54125E-12
pfet_03v3,ff,27,2.10,1.00u,4,cgg_at_vsd300mV,1.8165E-11,8.95998E-12,4.54125E-12
pfet_03v3,ff,27,2.10,1.00u,8,cgg_at_vsd300mV,3.633E-11,1.792E-11,4.54125E-12
pfet_03v3,ff,27,2.10,1.00u,16,cgg_at_vsd300mV,7.266E-11,3.58399E-11,4.54125E-12
pfet_03v3,ff,27,2.97,0.28u,1,cgg_at_vsd300mV,1.50067E-12,7.47069E-13,1.50067E-12
pfet_03v3,ff,27,2.97,0.28u,2,cgg_at_vsd300mV,3.00134E-12,1.49414E-12,1.50067E-12
pfet_03v3,ff,27,2.97,0.28u,4,cgg_at_vsd300mV,6.00268E-12,2.98828E-12,1.50067E-12
pfet_03v3,ff,27,2.97,0.28u,8,cgg_at_vsd300mV,1.20054E-11,5.97656E-12,1.50067E-12
pfet_03v3,ff,27,2.97,0.28u,16,cgg_at_vsd300mV,2.40107E-11,1.19531E-11,1.50067E-12
pfet_03v3,ff,27,2.97,0.50u,1,cgg_at_vsd300mV,2.43324E-12,1.21078E-12,2.43324E-12
pfet_03v3,ff,27,2.97,0.50u,2,cgg_at_vsd300mV,4.86647E-12,2.42156E-12,2.43324E-12
pfet_03v3,ff,27,2.97,0.50u,4,cgg_at_vsd300mV,9.73295E-12,4.84313E-12,2.43324E-12
pfet_03v3,ff,27,2.97,0.50u,8,cgg_at_vsd300mV,1.94659E-11,9.68625E-12,2.43324E-12
pfet_03v3,ff,27,2.97,0.50u,16,cgg_at_vsd300mV,3.89318E-11,1.93725E-11,2.43324E-12
pfet_03v3,ff,27,2.97,1.00u,1,cgg_at_vsd300mV,4.55432E-12,2.26484E-12,4.55432E-12
pfet_03v3,ff,27,2.97,1.00u,2,cgg_at_vsd300mV,9.10864E-12,4.52967E-12,4.55432E-12
pfet_03v3,ff,27,2.97,1.00u,4,cgg_at_vsd300mV,1.82173E-11,9.05934E-12,4.55432E-12
pfet_03v3,ff,27,2.97,1.00u,8,cgg_at_vsd300mV,3.64345E-11,1.81187E-11,4.55432E-12
pfet_03v3,ff,27,2.97,1.00u,16,cgg_at_vsd300mV,7.28691E-11,3.62374E-11,4.55432E-12
pfet_03v3,ff,27,3.30,0.28u,1,cgg_at_vsd300mV,1.49819E-12,7.46518E-13,1.49819E-12
pfet_03v3,ff,27,3.30,0.28u,2,cgg_at_vsd300mV,2.99637E-12,1.49304E-12,1.49819E-12
pfet_03v3,ff,27,3.30,0.28u,4,cgg_at_vsd300mV,5.99274E-12,2.98607E-12,1.49819E-12
pfet_03v3,ff,27,3.30,0.28u,8,cgg_at_vsd300mV,1.19855E-11,5.97214E-12,1.49819E-12
pfet_03v3,ff,27,3.30,0.28u,16,cgg_at_vsd300mV,2.3971E-11,1.19443E-11,1.49819E-12
pfet_03v3,ff,27,3.30,0.50u,1,cgg_at_vsd300mV,2.42906E-12,1.20995E-12,2.42906E-12
pfet_03v3,ff,27,3.30,0.50u,2,cgg_at_vsd300mV,4.85813E-12,2.4199E-12,2.42906E-12
pfet_03v3,ff,27,3.30,0.50u,4,cgg_at_vsd300mV,9.71625E-12,4.8398E-12,2.42906E-12
pfet_03v3,ff,27,3.30,0.50u,8,cgg_at_vsd300mV,1.94325E-11,9.6796E-12,2.42906E-12
pfet_03v3,ff,27,3.30,0.50u,16,cgg_at_vsd300mV,3.8865E-11,1.93592E-11,2.42906E-12
pfet_03v3,ff,27,3.30,1.00u,1,cgg_at_vsd300mV,4.54598E-12,2.26333E-12,4.54598E-12
pfet_03v3,ff,27,3.30,1.00u,2,cgg_at_vsd300mV,9.09197E-12,4.52666E-12,4.54598E-12
pfet_03v3,ff,27,3.30,1.00u,4,cgg_at_vsd300mV,1.81839E-11,9.05333E-12,4.54598E-12
pfet_03v3,ff,27,3.30,1.00u,8,cgg_at_vsd300mV,3.63679E-11,1.81067E-11,4.54598E-12
pfet_03v3,ff,27,3.30,1.00u,16,cgg_at_vsd300mV,7.27358E-11,3.62133E-11,4.54598E-12
pfet_03v3,ff,27,3.63,0.28u,1,cgg_at_vsd300mV,1.49487E-12,7.45339E-13,1.49487E-12
pfet_03v3,ff,27,3.63,0.28u,2,cgg_at_vsd300mV,2.98973E-12,1.49068E-12,1.49487E-12
pfet_03v3,ff,27,3.63,0.28u,4,cgg_at_vsd300mV,5.97947E-12,2.98136E-12,1.49487E-12
pfet_03v3,ff,27,3.63,0.28u,8,cgg_at_vsd300mV,1.19589E-11,5.96271E-12,1.49487E-12
pfet_03v3,ff,27,3.63,0.28u,16,cgg_at_vsd300mV,2.39179E-11,1.19254E-11,1.49487E-12
pfet_03v3,ff,27,3.63,0.50u,1,cgg_at_vsd300mV,2.42333E-12,1.20795E-12,2.42333E-12
pfet_03v3,ff,27,3.63,0.50u,2,cgg_at_vsd300mV,4.84666E-12,2.41591E-12,2.42333E-12
pfet_03v3,ff,27,3.63,0.50u,4,cgg_at_vsd300mV,9.69333E-12,4.83181E-12,2.42333E-12
pfet_03v3,ff,27,3.63,0.50u,8,cgg_at_vsd300mV,1.93867E-11,9.66362E-12,2.42333E-12
pfet_03v3,ff,27,3.63,0.50u,16,cgg_at_vsd300mV,3.87733E-11,1.93272E-11,2.42333E-12
pfet_03v3,ff,27,3.63,1.00u,1,cgg_at_vsd300mV,4.53455E-12,2.25945E-12,4.53455E-12
pfet_03v3,ff,27,3.63,1.00u,2,cgg_at_vsd300mV,9.06909E-12,4.5189E-12,4.53455E-12
pfet_03v3,ff,27,3.63,1.00u,4,cgg_at_vsd300mV,1.81382E-11,9.03781E-12,4.53455E-12
pfet_03v3,ff,27,3.63,1.00u,8,cgg_at_vsd300mV,3.62764E-11,1.80756E-11,4.53455E-12
pfet_03v3,ff,27,3.63,1.00u,16,cgg_at_vsd300mV,7.25528E-11,3.61512E-11,4.53455E-12
pfet_03v3,ff,125,2.10,0.28u,1,cgg_at_vsd300mV,1.49381E-12,7.39877E-13,1.49381E-12
pfet_03v3,ff,125,2.10,0.28u,2,cgg_at_vsd300mV,2.98761E-12,1.47975E-12,1.49381E-12
pfet_03v3,ff,125,2.10,0.28u,4,cgg_at_vsd300mV,5.97523E-12,2.95951E-12,1.49381E-12
pfet_03v3,ff,125,2.10,0.28u,8,cgg_at_vsd300mV,1.19505E-11,5.91901E-12,1.49381E-12
pfet_03v3,ff,125,2.10,0.28u,16,cgg_at_vsd300mV,2.39009E-11,1.1838E-11,1.49381E-12
pfet_03v3,ff,125,2.10,0.50u,1,cgg_at_vsd300mV,2.41942E-12,1.19684E-12,2.41942E-12
pfet_03v3,ff,125,2.10,0.50u,2,cgg_at_vsd300mV,4.83884E-12,2.39368E-12,2.41942E-12
pfet_03v3,ff,125,2.10,0.50u,4,cgg_at_vsd300mV,9.67768E-12,4.78736E-12,2.41942E-12
pfet_03v3,ff,125,2.10,0.50u,8,cgg_at_vsd300mV,1.93554E-11,9.57471E-12,2.41942E-12
pfet_03v3,ff,125,2.10,0.50u,16,cgg_at_vsd300mV,3.87107E-11,1.91494E-11,2.41942E-12
pfet_03v3,ff,125,2.10,1.00u,1,cgg_at_vsd300mV,4.52665E-12,2.23599E-12,4.52665E-12
pfet_03v3,ff,125,2.10,1.00u,2,cgg_at_vsd300mV,9.0533E-12,4.47198E-12,4.52665E-12
pfet_03v3,ff,125,2.10,1.00u,4,cgg_at_vsd300mV,1.81066E-11,8.94396E-12,4.52665E-12
pfet_03v3,ff,125,2.10,1.00u,8,cgg_at_vsd300mV,3.62132E-11,1.78879E-11,4.52665E-12
pfet_03v3,ff,125,2.10,1.00u,16,cgg_at_vsd300mV,7.24264E-11,3.57758E-11,4.52665E-12
pfet_03v3,ff,125,2.97,0.28u,1,cgg_at_vsd300mV,1.49621E-12,7.45016E-13,1.49621E-12
pfet_03v3,ff,125,2.97,0.28u,2,cgg_at_vsd300mV,2.99241E-12,1.49003E-12,1.49621E-12
pfet_03v3,ff,125,2.97,0.28u,4,cgg_at_vsd300mV,5.98483E-12,2.98006E-12,1.49621E-12
pfet_03v3,ff,125,2.97,0.28u,8,cgg_at_vsd300mV,1.19697E-11,5.96013E-12,1.49621E-12
pfet_03v3,ff,125,2.97,0.28u,16,cgg_at_vsd300mV,2.39393E-11,1.19203E-11,1.49621E-12
pfet_03v3,ff,125,2.97,0.50u,1,cgg_at_vsd300mV,2.42528E-12,1.20712E-12,2.42528E-12
pfet_03v3,ff,125,2.97,0.50u,2,cgg_at_vsd300mV,4.85056E-12,2.41424E-12,2.42528E-12
pfet_03v3,ff,125,2.97,0.50u,4,cgg_at_vsd300mV,9.70112E-12,4.82849E-12,2.42528E-12
pfet_03v3,ff,125,2.97,0.50u,8,cgg_at_vsd300mV,1.94022E-11,9.65697E-12,2.42528E-12
pfet_03v3,ff,125,2.97,0.50u,16,cgg_at_vsd300mV,3.88045E-11,1.93139E-11,2.42528E-12
pfet_03v3,ff,125,2.97,1.00u,1,cgg_at_vsd300mV,4.53847E-12,2.25758E-12,4.53847E-12
pfet_03v3,ff,125,2.97,1.00u,2,cgg_at_vsd300mV,9.07694E-12,4.51517E-12,4.53847E-12
pfet_03v3,ff,125,2.97,1.00u,4,cgg_at_vsd300mV,1.81539E-11,9.03033E-12,4.53847E-12
pfet_03v3,ff,125,2.97,1.00u,8,cgg_at_vsd300mV,3.63078E-11,1.80607E-11,4.53847E-12
pfet_03v3,ff,125,2.97,1.00u,16,cgg_at_vsd300mV,7.26155E-11,3.61213E-11,4.53847E-12
pfet_03v3,ff,125,3.30,0.28u,1,cgg_at_vsd300mV,1.49392E-12,7.44496E-13,1.49392E-12
pfet_03v3,ff,125,3.30,0.28u,2,cgg_at_vsd300mV,2.98783E-12,1.48899E-12,1.49392E-12
pfet_03v3,ff,125,3.30,0.28u,4,cgg_at_vsd300mV,5.97567E-12,2.97798E-12,1.49392E-12
pfet_03v3,ff,125,3.30,0.28u,8,cgg_at_vsd300mV,1.19513E-11,5.95597E-12,1.49392E-12
pfet_03v3,ff,125,3.30,0.28u,16,cgg_at_vsd300mV,2.39027E-11,1.19119E-11,1.49392E-12
pfet_03v3,ff,125,3.30,0.50u,1,cgg_at_vsd300mV,2.42145E-12,1.20634E-12,2.42145E-12
pfet_03v3,ff,125,3.30,0.50u,2,cgg_at_vsd300mV,4.84289E-12,2.41268E-12,2.42145E-12
pfet_03v3,ff,125,3.30,0.50u,4,cgg_at_vsd300mV,9.68578E-12,4.82537E-12,2.42145E-12
pfet_03v3,ff,125,3.30,0.50u,8,cgg_at_vsd300mV,1.93716E-11,9.65073E-12,2.42145E-12
pfet_03v3,ff,125,3.30,0.50u,16,cgg_at_vsd300mV,3.87431E-11,1.93015E-11,2.42145E-12
pfet_03v3,ff,125,3.30,1.00u,1,cgg_at_vsd300mV,4.53082E-12,2.25617E-12,4.53082E-12
pfet_03v3,ff,125,3.30,1.00u,2,cgg_at_vsd300mV,9.06163E-12,4.51235E-12,4.53082E-12
pfet_03v3,ff,125,3.30,1.00u,4,cgg_at_vsd300mV,1.81233E-11,9.02469E-12,4.53082E-12
pfet_03v3,ff,125,3.30,1.00u,8,cgg_at_vsd300mV,3.62465E-11,1.80494E-11,4.53082E-12
pfet_03v3,ff,125,3.30,1.00u,16,cgg_at_vsd300mV,7.24931E-11,3.60988E-11,4.53082E-12
pfet_03v3,ff,125,3.63,0.28u,1,cgg_at_vsd300mV,1.49081E-12,7.43386E-13,1.49081E-12
pfet_03v3,ff,125,3.63,0.28u,2,cgg_at_vsd300mV,2.98162E-12,1.48677E-12,1.49081E-12
pfet_03v3,ff,125,3.63,0.28u,4,cgg_at_vsd300mV,5.96324E-12,2.97354E-12,1.49081E-12
pfet_03v3,ff,125,3.63,0.28u,8,cgg_at_vsd300mV,1.19265E-11,5.94709E-12,1.49081E-12
pfet_03v3,ff,125,3.63,0.28u,16,cgg_at_vsd300mV,2.3853E-11,1.18942E-11,1.49081E-12
pfet_03v3,ff,125,3.63,0.50u,1,cgg_at_vsd300mV,2.41609E-12,1.20446E-12,2.41609E-12
pfet_03v3,ff,125,3.63,0.50u,2,cgg_at_vsd300mV,4.83219E-12,2.40893E-12,2.41609E-12
pfet_03v3,ff,125,3.63,0.50u,4,cgg_at_vsd300mV,9.66437E-12,4.81786E-12,2.41609E-12
pfet_03v3,ff,125,3.63,0.50u,8,cgg_at_vsd300mV,1.93287E-11,9.63572E-12,2.41609E-12
pfet_03v3,ff,125,3.63,0.50u,16,cgg_at_vsd300mV,3.86575E-11,1.92714E-11,2.41609E-12
pfet_03v3,ff,125,3.63,1.00u,1,cgg_at_vsd300mV,4.52013E-12,2.25253E-12,4.52013E-12
pfet_03v3,ff,125,3.63,1.00u,2,cgg_at_vsd300mV,9.04027E-12,4.50505E-12,4.52013E-12
pfet_03v3,ff,125,3.63,1.00u,4,cgg_at_vsd300mV,1.80805E-11,9.0101E-12,4.52013E-12
pfet_03v3,ff,125,3.63,1.00u,8,cgg_at_vsd300mV,3.61611E-11,1.80202E-11,4.52013E-12
pfet_03v3,ff,125,3.63,1.00u,16,cgg_at_vsd300mV,7.23221E-11,3.60404E-11,4.52013E-12
pfet_03v3,ss,-40,2.10,0.28u,1,cgg_at_vsd300mV,1.53442E-12,7.55417E-13,1.53442E-12
pfet_03v3,ss,-40,2.10,0.28u,2,cgg_at_vsd300mV,3.06884E-12,1.51083E-12,1.53442E-12
pfet_03v3,ss,-40,2.10,0.28u,4,cgg_at_vsd300mV,6.13767E-12,3.02167E-12,1.53442E-12
pfet_03v3,ss,-40,2.10,0.28u,8,cgg_at_vsd300mV,1.22753E-11,6.04334E-12,1.53442E-12
pfet_03v3,ss,-40,2.10,0.28u,16,cgg_at_vsd300mV,2.45507E-11,1.20867E-11,1.53442E-12
pfet_03v3,ss,-40,2.10,0.50u,1,cgg_at_vsd300mV,2.36803E-12,1.16154E-12,2.36803E-12
pfet_03v3,ss,-40,2.10,0.50u,2,cgg_at_vsd300mV,4.73606E-12,2.32309E-12,2.36803E-12
pfet_03v3,ss,-40,2.10,0.50u,4,cgg_at_vsd300mV,9.47212E-12,4.64617E-12,2.36803E-12
pfet_03v3,ss,-40,2.10,0.50u,8,cgg_at_vsd300mV,1.89442E-11,9.29234E-12,2.36803E-12
pfet_03v3,ss,-40,2.10,0.50u,16,cgg_at_vsd300mV,3.78885E-11,1.85847E-11,2.36803E-12
pfet_03v3,ss,-40,2.10,1.00u,1,cgg_at_vsd300mV,4.26723E-12,2.08479E-12,4.26723E-12
pfet_03v3,ss,-40,2.10,1.00u,2,cgg_at_vsd300mV,8.53446E-12,4.16958E-12,4.26723E-12
pfet_03v3,ss,-40,2.10,1.00u,4,cgg_at_vsd300mV,1.70689E-11,8.33915E-12,4.26723E-12
pfet_03v3,ss,-40,2.10,1.00u,8,cgg_at_vsd300mV,3.41378E-11,1.66783E-11,4.26723E-12
pfet_03v3,ss,-40,2.10,1.00u,16,cgg_at_vsd300mV,6.82756E-11,3.33566E-11,4.26723E-12
pfet_03v3,ss,-40,2.97,0.28u,1,cgg_at_vsd300mV,1.54809E-12,7.70199E-13,1.54809E-12
pfet_03v3,ss,-40,2.97,0.28u,2,cgg_at_vsd300mV,3.09619E-12,1.5404E-12,1.54809E-12
pfet_03v3,ss,-40,2.97,0.28u,4,cgg_at_vsd300mV,6.19238E-12,3.08079E-12,1.54809E-12
pfet_03v3,ss,-40,2.97,0.28u,8,cgg_at_vsd300mV,1.23848E-11,6.16159E-12,1.54809E-12
pfet_03v3,ss,-40,2.97,0.28u,16,cgg_at_vsd300mV,2.47695E-11,1.23232E-11,1.54809E-12
pfet_03v3,ss,-40,2.97,0.50u,1,cgg_at_vsd300mV,2.39515E-12,1.19055E-12,2.39515E-12
pfet_03v3,ss,-40,2.97,0.50u,2,cgg_at_vsd300mV,4.79031E-12,2.3811E-12,2.39515E-12
pfet_03v3,ss,-40,2.97,0.50u,4,cgg_at_vsd300mV,9.58062E-12,4.76219E-12,2.39515E-12
pfet_03v3,ss,-40,2.97,0.50u,8,cgg_at_vsd300mV,1.91612E-11,9.52438E-12,2.39515E-12
pfet_03v3,ss,-40,2.97,0.50u,16,cgg_at_vsd300mV,3.83225E-11,1.90488E-11,2.39515E-12
pfet_03v3,ss,-40,2.97,1.00u,1,cgg_at_vsd300mV,4.32172E-12,2.14573E-12,4.32172E-12
pfet_03v3,ss,-40,2.97,1.00u,2,cgg_at_vsd300mV,8.64343E-12,4.29145E-12,4.32172E-12
pfet_03v3,ss,-40,2.97,1.00u,4,cgg_at_vsd300mV,1.72869E-11,8.58291E-12,4.32172E-12
pfet_03v3,ss,-40,2.97,1.00u,8,cgg_at_vsd300mV,3.45737E-11,1.71658E-11,4.32172E-12
pfet_03v3,ss,-40,2.97,1.00u,16,cgg_at_vsd300mV,6.91475E-11,3.43316E-11,4.32172E-12
pfet_03v3,ss,-40,3.30,0.28u,1,cgg_at_vsd300mV,1.54752E-12,7.70856E-13,1.54752E-12
pfet_03v3,ss,-40,3.30,0.28u,2,cgg_at_vsd300mV,3.09504E-12,1.54171E-12,1.54752E-12
pfet_03v3,ss,-40,3.30,0.28u,4,cgg_at_vsd300mV,6.19008E-12,3.08343E-12,1.54752E-12
pfet_03v3,ss,-40,3.30,0.28u,8,cgg_at_vsd300mV,1.23802E-11,6.16685E-12,1.54752E-12
pfet_03v3,ss,-40,3.30,0.28u,16,cgg_at_vsd300mV,2.47603E-11,1.23337E-11,1.54752E-12
pfet_03v3,ss,-40,3.30,0.50u,1,cgg_at_vsd300mV,2.39454E-12,1.19201E-12,2.39454E-12
pfet_03v3,ss,-40,3.30,0.50u,2,cgg_at_vsd300mV,4.78908E-12,2.38401E-12,2.39454E-12
pfet_03v3,ss,-40,3.30,0.50u,4,cgg_at_vsd300mV,9.57817E-12,4.76802E-12,2.39454E-12
pfet_03v3,ss,-40,3.30,0.50u,8,cgg_at_vsd300mV,1.91563E-11,9.53604E-12,2.39454E-12
pfet_03v3,ss,-40,3.30,0.50u,16,cgg_at_vsd300mV,3.83127E-11,1.90721E-11,2.39454E-12
pfet_03v3,ss,-40,3.30,1.00u,1,cgg_at_vsd300mV,4.32067E-12,2.14903E-12,4.32067E-12
pfet_03v3,ss,-40,3.30,1.00u,2,cgg_at_vsd300mV,8.64133E-12,4.29806E-12,4.32067E-12
pfet_03v3,ss,-40,3.30,1.00u,4,cgg_at_vsd300mV,1.72827E-11,8.59612E-12,4.32067E-12
pfet_03v3,ss,-40,3.30,1.00u,8,cgg_at_vsd300mV,3.45653E-11,1.71922E-11,4.32067E-12
pfet_03v3,ss,-40,3.30,1.00u,16,cgg_at_vsd300mV,6.91307E-11,3.43845E-11,4.32067E-12
pfet_03v3,ss,-40,3.63,0.28u,1,cgg_at_vsd300mV,1.54577E-12,7.70599E-13,1.54577E-12
pfet_03v3,ss,-40,3.63,0.28u,2,cgg_at_vsd300mV,3.09154E-12,1.5412E-12,1.54577E-12
pfet_03v3,ss,-40,3.63,0.28u,4,cgg_at_vsd300mV,6.18308E-12,3.0824E-12,1.54577E-12
pfet_03v3,ss,-40,3.63,0.28u,8,cgg_at_vsd300mV,1.23662E-11,6.16479E-12,1.54577E-12
pfet_03v3,ss,-40,3.63,0.28u,16,cgg_at_vsd300mV,2.47323E-11,1.23296E-11,1.54577E-12
pfet_03v3,ss,-40,3.63,0.50u,1,cgg_at_vsd300mV,2.39177E-12,1.19176E-12,2.39177E-12
pfet_03v3,ss,-40,3.63,0.50u,2,cgg_at_vsd300mV,4.78354E-12,2.38353E-12,2.39177E-12
pfet_03v3,ss,-40,3.63,0.50u,4,cgg_at_vsd300mV,9.56709E-12,4.76705E-12,2.39177E-12
pfet_03v3,ss,-40,3.63,0.50u,8,cgg_at_vsd300mV,1.91342E-11,9.5341E-12,2.39177E-12
pfet_03v3,ss,-40,3.63,0.50u,16,cgg_at_vsd300mV,3.82684E-11,1.90682E-11,2.39177E-12
pfet_03v3,ss,-40,3.63,1.00u,1,cgg_at_vsd300mV,4.31535E-12,2.14884E-12,4.31535E-12
pfet_03v3,ss,-40,3.63,1.00u,2,cgg_at_vsd300mV,8.6307E-12,4.29769E-12,4.31535E-12
pfet_03v3,ss,-40,3.63,1.00u,4,cgg_at_vsd300mV,1.72614E-11,8.59538E-12,4.31535E-12
pfet_03v3,ss,-40,3.63,1.00u,8,cgg_at_vsd300mV,3.45228E-11,1.71908E-11,4.31535E-12
pfet_03v3,ss,-40,3.63,1.00u,16,cgg_at_vsd300mV,6.90456E-11,3.43815E-11,4.31535E-12
pfet_03v3,ss,27,2.10,0.28u,1,cgg_at_vsd300mV,1.53223E-12,7.55569E-13,1.53223E-12
pfet_03v3,ss,27,2.10,0.28u,2,cgg_at_vsd300mV,3.06446E-12,1.51114E-12,1.53223E-12
pfet_03v3,ss,27,2.10,0.28u,4,cgg_at_vsd300mV,6.12893E-12,3.02227E-12,1.53223E-12
pfet_03v3,ss,27,2.10,0.28u,8,cgg_at_vsd300mV,1.22579E-11,6.04455E-12,1.53223E-12
pfet_03v3,ss,27,2.10,0.28u,16,cgg_at_vsd300mV,2.45157E-11,1.20891E-11,1.53223E-12
pfet_03v3,ss,27,2.10,0.50u,1,cgg_at_vsd300mV,2.3647E-12,1.1623E-12,2.3647E-12
pfet_03v3,ss,27,2.10,0.50u,2,cgg_at_vsd300mV,4.7294E-12,2.3246E-12,2.3647E-12
pfet_03v3,ss,27,2.10,0.50u,4,cgg_at_vsd300mV,9.4588E-12,4.64919E-12,2.3647E-12
pfet_03v3,ss,27,2.10,0.50u,8,cgg_at_vsd300mV,1.89176E-11,9.29838E-12,2.3647E-12
pfet_03v3,ss,27,2.10,0.50u,16,cgg_at_vsd300mV,3.78352E-11,1.85968E-11,2.3647E-12
pfet_03v3,ss,27,2.10,1.00u,1,cgg_at_vsd300mV,4.2609E-12,2.08682E-12,4.2609E-12
pfet_03v3,ss,27,2.10,1.00u,2,cgg_at_vsd300mV,8.5218E-12,4.17363E-12,4.2609E-12
pfet_03v3,ss,27,2.10,1.00u,4,cgg_at_vsd300mV,1.70436E-11,8.34726E-12,4.2609E-12
pfet_03v3,ss,27,2.10,1.00u,8,cgg_at_vsd300mV,3.40872E-11,1.66945E-11,4.2609E-12
pfet_03v3,ss,27,2.10,1.00u,16,cgg_at_vsd300mV,6.81744E-11,3.3389E-11,4.2609E-12
pfet_03v3,ss,27,2.97,0.28u,1,cgg_at_vsd300mV,1.54485E-12,7.68761E-13,1.54485E-12
pfet_03v3,ss,27,2.97,0.28u,2,cgg_at_vsd300mV,3.0897E-12,1.53752E-12,1.54485E-12
pfet_03v3,ss,27,2.97,0.28u,4,cgg_at_vsd300mV,6.1794E-12,3.07505E-12,1.54485E-12
pfet_03v3,ss,27,2.97,0.28u,8,cgg_at_vsd300mV,1.23588E-11,6.15009E-12,1.54485E-12
pfet_03v3,ss,27,2.97,0.28u,16,cgg_at_vsd300mV,2.47176E-11,1.23002E-11,1.54485E-12
pfet_03v3,ss,27,2.97,0.50u,1,cgg_at_vsd300mV,2.38961E-12,1.18812E-12,2.38961E-12
pfet_03v3,ss,27,2.97,0.50u,2,cgg_at_vsd300mV,4.77921E-12,2.37623E-12,2.38961E-12
pfet_03v3,ss,27,2.97,0.50u,4,cgg_at_vsd300mV,9.55843E-12,4.75246E-12,2.38961E-12
pfet_03v3,ss,27,2.97,0.50u,8,cgg_at_vsd300mV,1.91169E-11,9.50493E-12,2.38961E-12
pfet_03v3,ss,27,2.97,0.50u,16,cgg_at_vsd300mV,3.82337E-11,1.90099E-11,2.38961E-12
pfet_03v3,ss,27,2.97,1.00u,1,cgg_at_vsd300mV,4.31095E-12,2.14109E-12,4.31095E-12
pfet_03v3,ss,27,2.97,1.00u,2,cgg_at_vsd300mV,8.62191E-12,4.28217E-12,4.31095E-12
pfet_03v3,ss,27,2.97,1.00u,4,cgg_at_vsd300mV,1.72438E-11,8.56434E-12,4.31095E-12
pfet_03v3,ss,27,2.97,1.00u,8,cgg_at_vsd300mV,3.44876E-11,1.71287E-11,4.31095E-12
pfet_03v3,ss,27,2.97,1.00u,16,cgg_at_vsd300mV,6.89753E-11,3.42574E-11,4.31095E-12
pfet_03v3,ss,27,3.30,0.28u,1,cgg_at_vsd300mV,1.5444E-12,7.69405E-13,1.5444E-12
pfet_03v3,ss,27,3.30,0.28u,2,cgg_at_vsd300mV,3.0888E-12,1.53881E-12,1.5444E-12
pfet_03v3,ss,27,3.30,0.28u,4,cgg_at_vsd300mV,6.1776E-12,3.07762E-12,1.5444E-12
