device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
pfet_03v3,ff,27,3.30,1.00u,2,ioff_vgs0,2.82969E-10,1.41485E-10
pfet_03v3,ff,27,3.30,1.00u,4,ioff_vgs0,5.65938E-10,1.41485E-10
pfet_03v3,ff,27,3.30,1.00u,8,ioff_vgs0,1.13188E-09,1.41485E-10
pfet_03v3,ff,27,3.30,1.00u,16,ioff_vgs0,2.26375E-09,1.41485E-10
pfet_03v3,ff,27,3.63,0.28u,1,ioff_vgs0,5.3177E-10,5.3177E-10
pfet_03v3,ff,27,3.63,0.28u,2,ioff_vgs0,1.06354E-09,5.3177E-10
pfet_03v3,ff,27,3.63,0.28u,4,ioff_vgs0,2.12708E-09,5.3177E-10
pfet_03v3,ff,27,3.63,0.28u,8,ioff_vgs0,4.25416E-09,5.3177E-10
pfet_03v3,ff,27,3.63,0.28u,16,ioff_vgs0,8.50832E-09,5.3177E-10
pfet_03v3,ff,27,3.63,0.50u,1,ioff_vgs0,3.47427E-10,3.47427E-10
pfet_03v3,ff,27,3.63,0.50u,2,ioff_vgs0,6.94855E-10,3.47427E-10
pfet_03v3,ff,27,3.63,0.50u,4,ioff_vgs0,1.38971E-09,3.47427E-10
pfet_03v3,ff,27,3.63,0.50u,8,ioff_vgs0,2.77942E-09,3.47427E-10
pfet_03v3,ff,27,3.63,0.50u,16,ioff_vgs0,5.55884E-09,3.47427E-10
pfet_03v3,ff,27,3.63,1.00u,1,ioff_vgs0,3.44075E-10,3.44075E-10
pfet_03v3,ff,27,3.63,1.00u,2,ioff_vgs0,6.8815E-10,3.44075E-10
pfet_03v3,ff,27,3.63,1.00u,4,ioff_vgs0,1.3763E-09,3.44075E-10
pfet_03v3,ff,27,3.63,1.00u,8,ioff_vgs0,2.7526E-09,3.44075E-10
pfet_03v3,ff,27,3.63,1.00u,16,ioff_vgs0,5.5052E-09,3.44075E-10
pfet_03v3,ff,125,2.10,0.28u,1,ioff_vgs0,6.06505E-08,6.06505E-08
pfet_03v3,ff,125,2.10,0.28u,2,ioff_vgs0,1.21301E-07,6.06505E-08
pfet_03v3,ff,125,2.10,0.28u,4,ioff_vgs0,2.42602E-07,6.06505E-08
pfet_03v3,ff,125,2.10,0.28u,8,ioff_vgs0,4.85204E-07,6.06505E-08
pfet_03v3,ff,125,2.10,0.28u,16,ioff_vgs0,9.70408E-07,6.06505E-08
pfet_03v3,ff,125,2.10,0.50u,1,ioff_vgs0,4.86848E-09,4.86848E-09
pfet_03v3,ff,125,2.10,0.50u,2,ioff_vgs0,9.73696E-09,4.86848E-09
pfet_03v3,ff,125,2.10,0.50u,4,ioff_vgs0,1.94739E-08,4.86848E-09
pfet_03v3,ff,125,2.10,0.50u,8,ioff_vgs0,3.89478E-08,4.86848E-09
pfet_03v3,ff,125,2.10,0.50u,16,ioff_vgs0,7.78957E-08,4.86848E-09
pfet_03v3,ff,125,2.10,1.00u,1,ioff_vgs0,1.90202E-09,1.90202E-09
pfet_03v3,ff,125,2.10,1.00u,2,ioff_vgs0,3.80403E-09,1.90202E-09
pfet_03v3,ff,125,2.10,1.00u,4,ioff_vgs0,7.60806E-09,1.90202E-09
pfet_03v3,ff,125,2.10,1.00u,8,ioff_vgs0,1.52161E-08,1.90202E-09
pfet_03v3,ff,125,2.10,1.00u,16,ioff_vgs0,3.04322E-08,1.90202E-09
pfet_03v3,ff,125,2.97,0.28u,1,ioff_vgs0,8.18896E-08,8.18896E-08
pfet_03v3,ff,125,2.97,0.28u,2,ioff_vgs0,1.63779E-07,8.18896E-08
pfet_03v3,ff,125,2.97,0.28u,4,ioff_vgs0,3.27559E-07,8.18896E-08
pfet_03v3,ff,125,2.97,0.28u,8,ioff_vgs0,6.55117E-07,8.18896E-08
pfet_03v3,ff,125,2.97,0.28u,16,ioff_vgs0,1.31023E-06,8.18896E-08
pfet_03v3,ff,125,2.97,0.50u,1,ioff_vgs0,5.14524E-09,5.14524E-09
pfet_03v3,ff,125,2.97,0.50u,2,ioff_vgs0,1.02905E-08,5.14524E-09
pfet_03v3,ff,125,2.97,0.50u,4,ioff_vgs0,2.0581E-08,5.14524E-09
pfet_03v3,ff,125,2.97,0.50u,8,ioff_vgs0,4.11619E-08,5.14524E-09
pfet_03v3,ff,125,2.97,0.50u,16,ioff_vgs0,8.23238E-08,5.14524E-09
pfet_03v3,ff,125,2.97,1.00u,1,ioff_vgs0,1.97539E-09,1.97539E-09
pfet_03v3,ff,125,2.97,1.00u,2,ioff_vgs0,3.95078E-09,1.97539E-09
pfet_03v3,ff,125,2.97,1.00u,4,ioff_vgs0,7.90156E-09,1.97539E-09
pfet_03v3,ff,125,2.97,1.00u,8,ioff_vgs0,1.58031E-08,1.97539E-09
pfet_03v3,ff,125,2.97,1.00u,16,ioff_vgs0,3.16062E-08,1.97539E-09
pfet_03v3,ff,125,3.30,0.28u,1,ioff_vgs0,9.2069E-08,9.2069E-08
pfet_03v3,ff,125,3.30,0.28u,2,ioff_vgs0,1.84138E-07,9.2069E-08
pfet_03v3,ff,125,3.30,0.28u,4,ioff_vgs0,3.68276E-07,9.2069E-08
pfet_03v3,ff,125,3.30,0.28u,8,ioff_vgs0,7.36552E-07,9.2069E-08
pfet_03v3,ff,125,3.30,0.28u,16,ioff_vgs0,1.4731E-06,9.2069E-08
pfet_03v3,ff,125,3.30,0.50u,1,ioff_vgs0,5.32931E-09,5.32931E-09
pfet_03v3,ff,125,3.30,0.50u,2,ioff_vgs0,1.06586E-08,5.32931E-09
pfet_03v3,ff,125,3.30,0.50u,4,ioff_vgs0,2.13173E-08,5.32931E-09
pfet_03v3,ff,125,3.30,0.50u,8,ioff_vgs0,4.26345E-08,5.32931E-09
pfet_03v3,ff,125,3.30,0.50u,16,ioff_vgs0,8.5269E-08,5.32931E-09
pfet_03v3,ff,125,3.30,1.00u,1,ioff_vgs0,2.07267E-09,2.07267E-09
pfet_03v3,ff,125,3.30,1.00u,2,ioff_vgs0,4.14535E-09,2.07267E-09
pfet_03v3,ff,125,3.30,1.00u,4,ioff_vgs0,8.2907E-09,2.07267E-09
pfet_03v3,ff,125,3.30,1.00u,8,ioff_vgs0,1.65814E-08,2.07267E-09
pfet_03v3,ff,125,3.30,1.00u,16,ioff_vgs0,3.31628E-08,2.07267E-09
pfet_03v3,ff,125,3.63,0.28u,1,ioff_vgs0,1.04362E-07,1.04362E-07
pfet_03v3,ff,125,3.63,0.28u,2,ioff_vgs0,2.08724E-07,1.04362E-07
pfet_03v3,ff,125,3.63,0.28u,4,ioff_vgs0,4.17448E-07,1.04362E-07
pfet_03v3,ff,125,3.63,0.28u,8,ioff_vgs0,8.34896E-07,1.04362E-07
pfet_03v3,ff,125,3.63,0.28u,16,ioff_vgs0,1.66979E-06,1.04362E-07
pfet_03v3,ff,125,3.63,0.50u,1,ioff_vgs0,5.66186E-09,5.66186E-09
pfet_03v3,ff,125,3.63,0.50u,2,ioff_vgs0,1.13237E-08,5.66186E-09
pfet_03v3,ff,125,3.63,0.50u,4,ioff_vgs0,2.26474E-08,5.66186E-09
pfet_03v3,ff,125,3.63,0.50u,8,ioff_vgs0,4.52949E-08,5.66186E-09
pfet_03v3,ff,125,3.63,0.50u,16,ioff_vgs0,9.05898E-08,5.66186E-09
pfet_03v3,ff,125,3.63,1.00u,1,ioff_vgs0,2.29973E-09,2.29973E-09
pfet_03v3,ff,125,3.63,1.00u,2,ioff_vgs0,4.59946E-09,2.29973E-09
pfet_03v3,ff,125,3.63,1.00u,4,ioff_vgs0,9.19891E-09,2.29973E-09
pfet_03v3,ff,125,3.63,1.00u,8,ioff_vgs0,1.83978E-08,2.29973E-09
pfet_03v3,ff,125,3.63,1.00u,16,ioff_vgs0,3.67956E-08,2.29973E-09
pfet_03v3,ss,-40,2.10,0.28u,1,ioff_vgs0,2.11213E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,0.28u,2,ioff_vgs0,4.22426E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,0.28u,4,ioff_vgs0,8.44852E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,0.28u,8,ioff_vgs0,1.6897E-10,2.11213E-11
pfet_03v3,ss,-40,2.10,0.28u,16,ioff_vgs0,3.37941E-10,2.11213E-11
pfet_03v3,ss,-40,2.10,0.50u,1,ioff_vgs0,2.11213E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,0.50u,2,ioff_vgs0,4.22426E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,0.50u,4,ioff_vgs0,8.44851E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,0.50u,8,ioff_vgs0,1.6897E-10,2.11213E-11
pfet_03v3,ss,-40,2.10,0.50u,16,ioff_vgs0,3.37941E-10,2.11213E-11
pfet_03v3,ss,-40,2.10,1.00u,1,ioff_vgs0,2.11213E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,1.00u,2,ioff_vgs0,4.22426E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,1.00u,4,ioff_vgs0,8.44851E-11,2.11213E-11
pfet_03v3,ss,-40,2.10,1.00u,8,ioff_vgs0,1.6897E-10,2.11213E-11
pfet_03v3,ss,-40,2.10,1.00u,16,ioff_vgs0,3.37941E-10,2.11213E-11
pfet_03v3,ss,-40,2.97,0.28u,1,ioff_vgs0,3.79957E-11,3.79957E-11
pfet_03v3,ss,-40,2.97,0.28u,2,ioff_vgs0,7.59914E-11,3.79957E-11
pfet_03v3,ss,-40,2.97,0.28u,4,ioff_vgs0,1.51983E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,0.28u,8,ioff_vgs0,3.03966E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,0.28u,16,ioff_vgs0,6.07931E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,0.50u,1,ioff_vgs0,3.79957E-11,3.79957E-11
pfet_03v3,ss,-40,2.97,0.50u,2,ioff_vgs0,7.59914E-11,3.79957E-11
pfet_03v3,ss,-40,2.97,0.50u,4,ioff_vgs0,1.51983E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,0.50u,8,ioff_vgs0,3.03965E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,0.50u,16,ioff_vgs0,6.07931E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,1.00u,1,ioff_vgs0,3.79957E-11,3.79957E-11
pfet_03v3,ss,-40,2.97,1.00u,2,ioff_vgs0,7.59914E-11,3.79957E-11
pfet_03v3,ss,-40,2.97,1.00u,4,ioff_vgs0,1.51983E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,1.00u,8,ioff_vgs0,3.03965E-10,3.79957E-11
pfet_03v3,ss,-40,2.97,1.00u,16,ioff_vgs0,6.07931E-10,3.79957E-11
pfet_03v3,ss,-40,3.30,0.28u,1,ioff_vgs0,6.68592E-11,6.68592E-11
pfet_03v3,ss,-40,3.30,0.28u,2,ioff_vgs0,1.33718E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,0.28u,4,ioff_vgs0,2.67437E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,0.28u,8,ioff_vgs0,5.34874E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,0.28u,16,ioff_vgs0,1.06975E-09,6.68592E-11
pfet_03v3,ss,-40,3.30,0.50u,1,ioff_vgs0,6.68592E-11,6.68592E-11
pfet_03v3,ss,-40,3.30,0.50u,2,ioff_vgs0,1.33718E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,0.50u,4,ioff_vgs0,2.67437E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,0.50u,8,ioff_vgs0,5.34874E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,0.50u,16,ioff_vgs0,1.06975E-09,6.68592E-11
pfet_03v3,ss,-40,3.30,1.00u,1,ioff_vgs0,6.68592E-11,6.68592E-11
pfet_03v3,ss,-40,3.30,1.00u,2,ioff_vgs0,1.33718E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,1.00u,4,ioff_vgs0,2.67437E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,1.00u,8,ioff_vgs0,5.34874E-10,6.68592E-11
pfet_03v3,ss,-40,3.30,1.00u,16,ioff_vgs0,1.06975E-09,6.68592E-11
pfet_03v3,ss,-40,3.63,0.28u,1,ioff_vgs0,1.43432E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,0.28u,2,ioff_vgs0,2.86863E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,0.28u,4,ioff_vgs0,5.73726E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,0.28u,8,ioff_vgs0,1.14745E-09,1.43432E-10
pfet_03v3,ss,-40,3.63,0.28u,16,ioff_vgs0,2.29491E-09,1.43432E-10
pfet_03v3,ss,-40,3.63,0.50u,1,ioff_vgs0,1.43432E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,0.50u,2,ioff_vgs0,2.86863E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,0.50u,4,ioff_vgs0,5.73726E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,0.50u,8,ioff_vgs0,1.14745E-09,1.43432E-10
pfet_03v3,ss,-40,3.63,0.50u,16,ioff_vgs0,2.2949E-09,1.43432E-10
pfet_03v3,ss,-40,3.63,1.00u,1,ioff_vgs0,1.43432E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,1.00u,2,ioff_vgs0,2.86863E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,1.00u,4,ioff_vgs0,5.73726E-10,1.43432E-10
pfet_03v3,ss,-40,3.63,1.00u,8,ioff_vgs0,1.14745E-09,1.43432E-10
pfet_03v3,ss,-40,3.63,1.00u,16,ioff_vgs0,2.2949E-09,1.43432E-10
pfet_03v3,ss,27,2.10,0.28u,1,ioff_vgs0,2.13045E-11,2.13045E-11
pfet_03v3,ss,27,2.10,0.28u,2,ioff_vgs0,4.2609E-11,2.13045E-11
pfet_03v3,ss,27,2.10,0.28u,4,ioff_vgs0,8.5218E-11,2.13045E-11
pfet_03v3,ss,27,2.10,0.28u,8,ioff_vgs0,1.70436E-10,2.13045E-11
pfet_03v3,ss,27,2.10,0.28u,16,ioff_vgs0,3.40872E-10,2.13045E-11
pfet_03v3,ss,27,2.10,0.50u,1,ioff_vgs0,2.11336E-11,2.11336E-11
pfet_03v3,ss,27,2.10,0.50u,2,ioff_vgs0,4.22671E-11,2.11336E-11
pfet_03v3,ss,27,2.10,0.50u,4,ioff_vgs0,8.45342E-11,2.11336E-11
pfet_03v3,ss,27,2.10,0.50u,8,ioff_vgs0,1.69068E-10,2.11336E-11
pfet_03v3,ss,27,2.10,0.50u,16,ioff_vgs0,3.38137E-10,2.11336E-11
pfet_03v3,ss,27,2.10,1.00u,1,ioff_vgs0,2.11263E-11,2.11263E-11
pfet_03v3,ss,27,2.10,1.00u,2,ioff_vgs0,4.22526E-11,2.11263E-11
pfet_03v3,ss,27,2.10,1.00u,4,ioff_vgs0,8.45052E-11,2.11263E-11
pfet_03v3,ss,27,2.10,1.00u,8,ioff_vgs0,1.6901E-10,2.11263E-11
pfet_03v3,ss,27,2.10,1.00u,16,ioff_vgs0,3.38021E-10,2.11263E-11
pfet_03v3,ss,27,2.97,0.28u,1,ioff_vgs0,3.82524E-11,3.82524E-11
pfet_03v3,ss,27,2.97,0.28u,2,ioff_vgs0,7.65048E-11,3.82524E-11
pfet_03v3,ss,27,2.97,0.28u,4,ioff_vgs0,1.5301E-10,3.82524E-11
pfet_03v3,ss,27,2.97,0.28u,8,ioff_vgs0,3.06019E-10,3.82524E-11
pfet_03v3,ss,27,2.97,0.28u,16,ioff_vgs0,6.12039E-10,3.82524E-11
pfet_03v3,ss,27,2.97,0.50u,1,ioff_vgs0,3.80087E-11,3.80087E-11
pfet_03v3,ss,27,2.97,0.50u,2,ioff_vgs0,7.60174E-11,3.80087E-11
pfet_03v3,ss,27,2.97,0.50u,4,ioff_vgs0,1.52035E-10,3.80087E-11
pfet_03v3,ss,27,2.97,0.50u,8,ioff_vgs0,3.0407E-10,3.80087E-11
pfet_03v3,ss,27,2.97,0.50u,16,ioff_vgs0,6.08139E-10,3.80087E-11
pfet_03v3,ss,27,2.97,1.00u,1,ioff_vgs0,3.80008E-11,3.80008E-11
pfet_03v3,ss,27,2.97,1.00u,2,ioff_vgs0,7.60016E-11,3.80008E-11
pfet_03v3,ss,27,2.97,1.00u,4,ioff_vgs0,1.52003E-10,3.80008E-11
pfet_03v3,ss,27,2.97,1.00u,8,ioff_vgs0,3.04006E-10,3.80008E-11
pfet_03v3,ss,27,2.97,1.00u,16,ioff_vgs0,6.08013E-10,3.80008E-11
pfet_03v3,ss,27,3.30,0.28u,1,ioff_vgs0,6.71513E-11,6.71513E-11
pfet_03v3,ss,27,3.30,0.28u,2,ioff_vgs0,1.34303E-10,6.71513E-11
pfet_03v3,ss,27,3.30,0.28u,4,ioff_vgs0,2.68605E-10,6.71513E-11
pfet_03v3,ss,27,3.30,0.28u,8,ioff_vgs0,5.3721E-10,6.71513E-11
pfet_03v3,ss,27,3.30,0.28u,16,ioff_vgs0,1.07442E-09,6.71513E-11
pfet_03v3,ss,27,3.30,0.50u,1,ioff_vgs0,6.68725E-11,6.68725E-11
pfet_03v3,ss,27,3.30,0.50u,2,ioff_vgs0,1.33745E-10,6.68725E-11
pfet_03v3,ss,27,3.30,0.50u,4,ioff_vgs0,2.6749E-10,6.68725E-11
pfet_03v3,ss,27,3.30,0.50u,8,ioff_vgs0,5.3498E-10,6.68725E-11
pfet_03v3,ss,27,3.30,0.50u,16,ioff_vgs0,1.06996E-09,6.68725E-11
pfet_03v3,ss,27,3.30,1.00u,1,ioff_vgs0,6.68644E-11,6.68644E-11
pfet_03v3,ss,27,3.30,1.00u,2,ioff_vgs0,1.33729E-10,6.68644E-11
pfet_03v3,ss,27,3.30,1.00u,4,ioff_vgs0,2.67457E-10,6.68644E-11
pfet_03v3,ss,27,3.30,1.00u,8,ioff_vgs0,5.34915E-10,6.68644E-11
pfet_03v3,ss,27,3.30,1.00u,16,ioff_vgs0,1.06983E-09,6.68644E-11
pfet_03v3,ss,27,3.63,0.28u,1,ioff_vgs0,1.43765E-10,1.43765E-10
pfet_03v3,ss,27,3.63,0.28u,2,ioff_vgs0,2.87531E-10,1.43765E-10
pfet_03v3,ss,27,3.63,0.28u,4,ioff_vgs0,5.75062E-10,1.43765E-10
pfet_03v3,ss,27,3.63,0.28u,8,ioff_vgs0,1.15012E-09,1.43765E-10
pfet_03v3,ss,27,3.63,0.28u,16,ioff_vgs0,2.30025E-09,1.43765E-10
pfet_03v3,ss,27,3.63,0.50u,1,ioff_vgs0,1.43445E-10,1.43445E-10
pfet_03v3,ss,27,3.63,0.50u,2,ioff_vgs0,2.8689E-10,1.43445E-10
pfet_03v3,ss,27,3.63,0.50u,4,ioff_vgs0,5.73781E-10,1.43445E-10
pfet_03v3,ss,27,3.63,0.50u,8,ioff_vgs0,1.14756E-09,1.43445E-10
pfet_03v3,ss,27,3.63,0.50u,16,ioff_vgs0,2.29512E-09,1.43445E-10
pfet_03v3,ss,27,3.63,1.00u,1,ioff_vgs0,1.43437E-10,1.43437E-10
pfet_03v3,ss,27,3.63,1.00u,2,ioff_vgs0,2.86874E-10,1.43437E-10
pfet_03v3,ss,27,3.63,1.00u,4,ioff_vgs0,5.73747E-10,1.43437E-10
pfet_03v3,ss,27,3.63,1.00u,8,ioff_vgs0,1.14749E-09,1.43437E-10
pfet_03v3,ss,27,3.63,1.00u,16,ioff_vgs0,2.29499E-09,1.43437E-10
pfet_03v3,ss,125,2.10,0.28u,1,ioff_vgs0,5.02002E-10,5.02002E-10
pfet_03v3,ss,125,2.10,0.28u,2,ioff_vgs0,1.004E-09,5.02002E-10
pfet_03v3,ss,125,2.10,0.28u,4,ioff_vgs0,2.00801E-09,5.02002E-10
pfet_03v3,ss,125,2.10,0.28u,8,ioff_vgs0,4.01602E-09,5.02002E-10
pfet_03v3,ss,125,2.10,0.28u,16,ioff_vgs0,8.03204E-09,5.02002E-10
pfet_03v3,ss,125,2.10,0.50u,1,ioff_vgs0,6.80469E-11,6.80469E-11
pfet_03v3,ss,125,2.10,0.50u,2,ioff_vgs0,1.36094E-10,6.80469E-11
pfet_03v3,ss,125,2.10,0.50u,4,ioff_vgs0,2.72187E-10,6.80469E-11
pfet_03v3,ss,125,2.10,0.50u,8,ioff_vgs0,5.44375E-10,6.80469E-11
pfet_03v3,ss,125,2.10,0.50u,16,ioff_vgs0,1.08875E-09,6.80469E-11
pfet_03v3,ss,125,2.10,1.00u,1,ioff_vgs0,3.90558E-11,3.90558E-11
pfet_03v3,ss,125,2.10,1.00u,2,ioff_vgs0,7.81116E-11,3.90558E-11
pfet_03v3,ss,125,2.10,1.00u,4,ioff_vgs0,1.56223E-10,3.90558E-11
pfet_03v3,ss,125,2.10,1.00u,8,ioff_vgs0,3.12446E-10,3.90558E-11
pfet_03v3,ss,125,2.10,1.00u,16,ioff_vgs0,6.24893E-10,3.90558E-11
pfet_03v3,ss,125,2.97,0.28u,1,ioff_vgs0,6.63331E-10,6.63331E-10
pfet_03v3,ss,125,2.97,0.28u,2,ioff_vgs0,1.32666E-09,6.63331E-10
pfet_03v3,ss,125,2.97,0.28u,4,ioff_vgs0,2.65332E-09,6.63331E-10
pfet_03v3,ss,125,2.97,0.28u,8,ioff_vgs0,5.30665E-09,6.63331E-10
pfet_03v3,ss,125,2.97,0.28u,16,ioff_vgs0,1.06133E-08,6.63331E-10
pfet_03v3,ss,125,2.97,0.50u,1,ioff_vgs0,8.72007E-11,8.72007E-11
pfet_03v3,ss,125,2.97,0.50u,2,ioff_vgs0,1.74401E-10,8.72007E-11
pfet_03v3,ss,125,2.97,0.50u,4,ioff_vgs0,3.48803E-10,8.72007E-11
pfet_03v3,ss,125,2.97,0.50u,8,ioff_vgs0,6.97605E-10,8.72007E-11
pfet_03v3,ss,125,2.97,0.50u,16,ioff_vgs0,1.39521E-09,8.72007E-11
pfet_03v3,ss,125,2.97,1.00u,1,ioff_vgs0,5.62698E-11,5.62698E-11
pfet_03v3,ss,125,2.97,1.00u,2,ioff_vgs0,1.1254E-10,5.62698E-11
pfet_03v3,ss,125,2.97,1.00u,4,ioff_vgs0,2.25079E-10,5.62698E-11
pfet_03v3,ss,125,2.97,1.00u,8,ioff_vgs0,4.50158E-10,5.62698E-11
pfet_03v3,ss,125,2.97,1.00u,16,ioff_vgs0,9.00317E-10,5.62698E-11
pfet_03v3,ss,125,3.30,0.28u,1,ioff_vgs0,7.58515E-10,7.58515E-10
pfet_03v3,ss,125,3.30,0.28u,2,ioff_vgs0,1.51703E-09,7.58515E-10
pfet_03v3,ss,125,3.30,0.28u,4,ioff_vgs0,3.03406E-09,7.58515E-10
pfet_03v3,ss,125,3.30,0.28u,8,ioff_vgs0,6.06812E-09,7.58515E-10
pfet_03v3,ss,125,3.30,0.28u,16,ioff_vgs0,1.21362E-08,7.58515E-10
pfet_03v3,ss,125,3.30,0.50u,1,ioff_vgs0,1.1701E-10,1.1701E-10
pfet_03v3,ss,125,3.30,0.50u,2,ioff_vgs0,2.3402E-10,1.1701E-10
pfet_03v3,ss,125,3.30,0.50u,4,ioff_vgs0,4.68039E-10,1.1701E-10
pfet_03v3,ss,125,3.30,0.50u,8,ioff_vgs0,9.36079E-10,1.1701E-10
pfet_03v3,ss,125,3.30,0.50u,16,ioff_vgs0,1.87216E-09,1.1701E-10
pfet_03v3,ss,125,3.30,1.00u,1,ioff_vgs0,8.52856E-11,8.52856E-11
pfet_03v3,ss,125,3.30,1.00u,2,ioff_vgs0,1.70571E-10,8.52856E-11
pfet_03v3,ss,125,3.30,1.00u,4,ioff_vgs0,3.41142E-10,8.52856E-11
pfet_03v3,ss,125,3.30,1.00u,8,ioff_vgs0,6.82285E-10,8.52856E-11
pfet_03v3,ss,125,3.30,1.00u,16,ioff_vgs0,1.36457E-09,8.52856E-11
pfet_03v3,ss,125,3.63,0.28u,1,ioff_vgs0,9.12074E-10,9.12074E-10
pfet_03v3,ss,125,3.63,0.28u,2,ioff_vgs0,1.82415E-09,9.12074E-10
pfet_03v3,ss,125,3.63,0.28u,4,ioff_vgs0,3.6483E-09,9.12074E-10
pfet_03v3,ss,125,3.63,0.28u,8,ioff_vgs0,7.29659E-09,9.12074E-10
pfet_03v3,ss,125,3.63,0.28u,16,ioff_vgs0,1.45932E-08,9.12074E-10
pfet_03v3,ss,125,3.63,0.50u,1,ioff_vgs0,1.94712E-10,1.94712E-10
pfet_03v3,ss,125,3.63,0.50u,2,ioff_vgs0,3.89424E-10,1.94712E-10
pfet_03v3,ss,125,3.63,0.50u,4,ioff_vgs0,7.78848E-10,1.94712E-10
pfet_03v3,ss,125,3.63,0.50u,8,ioff_vgs0,1.5577E-09,1.94712E-10
pfet_03v3,ss,125,3.63,0.50u,16,ioff_vgs0,3.11539E-09,1.94712E-10
pfet_03v3,ss,125,3.63,1.00u,1,ioff_vgs0,1.62071E-10,1.62071E-10
pfet_03v3,ss,125,3.63,1.00u,2,ioff_vgs0,3.24142E-10,1.62071E-10
pfet_03v3,ss,125,3.63,1.00u,4,ioff_vgs0,6.48283E-10,1.62071E-10
pfet_03v3,ss,125,3.63,1.00u,8,ioff_vgs0,1.29657E-09,1.62071E-10
pfet_03v3,ss,125,3.63,1.00u,16,ioff_vgs0,2.59313E-09,1.62071E-10
pfet_03v3,fs,-40,2.10,0.28u,1,ioff_vgs0,2.11332E-11,2.11332E-11
pfet_03v3,fs,-40,2.10,0.28u,2,ioff_vgs0,4.22663E-11,2.11332E-11
pfet_03v3,fs,-40,2.10,0.28u,4,ioff_vgs0,8.45327E-11,2.11332E-11
pfet_03v3,fs,-40,2.10,0.28u,8,ioff_vgs0,1.69065E-10,2.11332E-11
pfet_03v3,fs,-40,2.10,0.28u,16,ioff_vgs0,3.38131E-10,2.11332E-11
pfet_03v3,fs,-40,2.10,0.50u,1,ioff_vgs0,2.11331E-11,2.11331E-11
pfet_03v3,fs,-40,2.10,0.50u,2,ioff_vgs0,4.22662E-11,2.11331E-11
pfet_03v3,fs,-40,2.10,0.50u,4,ioff_vgs0,8.45325E-11,2.11331E-11
pfet_03v3,fs,-40,2.10,0.50u,8,ioff_vgs0,1.69065E-10,2.11331E-11
pfet_03v3,fs,-40,2.10,0.50u,16,ioff_vgs0,3.3813E-10,2.11331E-11
pfet_03v3,fs,-40,2.10,1.00u,1,ioff_vgs0,2.11331E-11,2.11331E-11
pfet_03v3,fs,-40,2.10,1.00u,2,ioff_vgs0,4.22662E-11,2.11331E-11
pfet_03v3,fs,-40,2.10,1.00u,4,ioff_vgs0,8.45325E-11,2.11331E-11
pfet_03v3,fs,-40,2.10,1.00u,8,ioff_vgs0,1.69065E-10,2.11331E-11
pfet_03v3,fs,-40,2.10,1.00u,16,ioff_vgs0,3.3813E-10,2.11331E-11
pfet_03v3,fs,-40,2.97,0.28u,1,ioff_vgs0,4.10372E-11,4.10372E-11
pfet_03v3,fs,-40,2.97,0.28u,2,ioff_vgs0,8.20744E-11,4.10372E-11
pfet_03v3,fs,-40,2.97,0.28u,4,ioff_vgs0,1.64149E-10,4.10372E-11
pfet_03v3,fs,-40,2.97,0.28u,8,ioff_vgs0,3.28298E-10,4.10372E-11
pfet_03v3,fs,-40,2.97,0.28u,16,ioff_vgs0,6.56595E-10,4.10372E-11
pfet_03v3,fs,-40,2.97,0.50u,1,ioff_vgs0,4.10371E-11,4.10371E-11
pfet_03v3,fs,-40,2.97,0.50u,2,ioff_vgs0,8.20743E-11,4.10371E-11
pfet_03v3,fs,-40,2.97,0.50u,4,ioff_vgs0,1.64149E-10,4.10371E-11
pfet_03v3,fs,-40,2.97,0.50u,8,ioff_vgs0,3.28297E-10,4.10371E-11
