device,moscap_corner,temp_c,vbias_v,w_um,l_um,area_um2,c_f,c_density_ff_per_um2
cap_nmos_06v0,moscap_typical,-40,0.45,10,10,100,1.65585E-14,0.165585
cap_nmos_06v0,moscap_typical,-40,0.45,30,30,900,1.49027E-13,0.165585
cap_pmos_06v0,moscap_typical,-40,0.45,10,10,100,3.70001E-15,0.0370001
cap_pmos_06v0,moscap_typical,-40,0.45,30,30,900,3.33001E-14,0.0370001
cap_nmos_03v3,moscap_typical,-40,0.60,10,10,100,1.63604E-13,1.63604
cap_nmos_03v3,moscap_typical,-40,0.60,30,30,900,1.47244E-12,1.63604
cap_pmos_03v3,moscap_typical,-40,0.60,10,10,100,3.80001E-15,0.0380001
cap_pmos_03v3,moscap_typical,-40,0.60,30,30,900,3.42001E-14,0.0380001
cap_nmos_03v3_b,moscap_typical,-40,0.60,10,10,100,3.83696E-13,3.83696
cap_nmos_03v3_b,moscap_typical,-40,0.60,30,30,900,3.45327E-12,3.83696
cap_pmos_03v3_b,moscap_typical,-40,0.60,10,10,100,1.91698E-13,1.91698
cap_pmos_03v3_b,moscap_typical,-40,0.60,30,30,900,1.72528E-12,1.91698
cap_nmos_06v0,moscap_typical,-40,0.60,10,10,100,6.6662E-14,0.66662
cap_nmos_06v0,moscap_typical,-40,0.60,30,30,900,5.99958E-13,0.66662
cap_pmos_06v0,moscap_typical,-40,0.60,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,0.60,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,0.75,10,10,100,3.26059E-13,3.26059
cap_nmos_03v3,moscap_typical,-40,0.75,30,30,900,2.93454E-12,3.26059
cap_pmos_03v3,moscap_typical,-40,0.75,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,0.75,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,0.75,10,10,100,3.8914E-13,3.8914
cap_nmos_03v3_b,moscap_typical,-40,0.75,30,30,900,3.50226E-12,3.8914
cap_pmos_03v3_b,moscap_typical,-40,0.75,10,10,100,1.60794E-13,1.60794
cap_pmos_03v3_b,moscap_typical,-40,0.75,30,30,900,1.44715E-12,1.60794
cap_nmos_06v0,moscap_typical,-40,0.75,10,10,100,1.60147E-13,1.60147
cap_nmos_06v0,moscap_typical,-40,0.75,30,30,900,1.44132E-12,1.60147
cap_pmos_06v0,moscap_typical,-40,0.75,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,0.75,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,0.90,10,10,100,3.85198E-13,3.85198
cap_nmos_03v3,moscap_typical,-40,0.90,30,30,900,3.46678E-12,3.85198
cap_pmos_03v3,moscap_typical,-40,0.90,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,0.90,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,0.90,10,10,100,3.92702E-13,3.92702
cap_nmos_03v3_b,moscap_typical,-40,0.90,30,30,900,3.53432E-12,3.92702
cap_pmos_03v3_b,moscap_typical,-40,0.90,10,10,100,1.37075E-13,1.37075
cap_pmos_03v3_b,moscap_typical,-40,0.90,30,30,900,1.23368E-12,1.37075
cap_nmos_06v0,moscap_typical,-40,0.90,10,10,100,2.06272E-13,2.06272
cap_nmos_06v0,moscap_typical,-40,0.90,30,30,900,1.85645E-12,2.06272
cap_pmos_06v0,moscap_typical,-40,0.90,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,0.90,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.05,10,10,100,3.96233E-13,3.96233
cap_nmos_03v3,moscap_typical,-40,1.05,30,30,900,3.5661E-12,3.96233
cap_pmos_03v3,moscap_typical,-40,1.05,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.05,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.05,10,10,100,3.95008E-13,3.95008
cap_nmos_03v3_b,moscap_typical,-40,1.05,30,30,900,3.55507E-12,3.95008
cap_pmos_03v3_b,moscap_typical,-40,1.05,10,10,100,1.20223E-13,1.20223
cap_pmos_03v3_b,moscap_typical,-40,1.05,30,30,900,1.08201E-12,1.20223
cap_nmos_06v0,moscap_typical,-40,1.05,10,10,100,2.15864E-13,2.15864
cap_nmos_06v0,moscap_typical,-40,1.05,30,30,900,1.94278E-12,2.15864
cap_pmos_06v0,moscap_typical,-40,1.05,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.05,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.20,10,10,100,3.97982E-13,3.97982
cap_nmos_03v3,moscap_typical,-40,1.20,30,30,900,3.58183E-12,3.97982
cap_pmos_03v3,moscap_typical,-40,1.20,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.20,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.20,10,10,100,3.9649E-13,3.9649
cap_nmos_03v3_b,moscap_typical,-40,1.20,30,30,900,3.56841E-12,3.9649
cap_pmos_03v3_b,moscap_typical,-40,1.20,10,10,100,1.08896E-13,1.08896
cap_pmos_03v3_b,moscap_typical,-40,1.20,30,30,900,9.80061E-13,1.08896
cap_nmos_06v0,moscap_typical,-40,1.20,10,10,100,2.17416E-13,2.17416
cap_nmos_06v0,moscap_typical,-40,1.20,30,30,900,1.95675E-12,2.17416
cap_pmos_06v0,moscap_typical,-40,1.20,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.20,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.35,10,10,100,3.98251E-13,3.98251
cap_nmos_03v3,moscap_typical,-40,1.35,30,30,900,3.58426E-12,3.98251
cap_pmos_03v3,moscap_typical,-40,1.35,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.35,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.35,10,10,100,3.97438E-13,3.97438
cap_nmos_03v3_b,moscap_typical,-40,1.35,30,30,900,3.57694E-12,3.97438
cap_pmos_03v3_b,moscap_typical,-40,1.35,10,10,100,1.01563E-13,1.01563
cap_pmos_03v3_b,moscap_typical,-40,1.35,30,30,900,9.14066E-13,1.01563
cap_nmos_06v0,moscap_typical,-40,1.35,10,10,100,2.17656E-13,2.17656
cap_nmos_06v0,moscap_typical,-40,1.35,30,30,900,1.95891E-12,2.17656
cap_pmos_06v0,moscap_typical,-40,1.35,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.35,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.50,10,10,100,3.98293E-13,3.98293
cap_nmos_03v3,moscap_typical,-40,1.50,30,30,900,3.58463E-12,3.98293
cap_pmos_03v3,moscap_typical,-40,1.50,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.50,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.50,10,10,100,3.98043E-13,3.98043
cap_nmos_03v3_b,moscap_typical,-40,1.50,30,30,900,3.58239E-12,3.98043
cap_pmos_03v3_b,moscap_typical,-40,1.50,10,10,100,9.69311E-14,0.969311
cap_pmos_03v3_b,moscap_typical,-40,1.50,30,30,900,8.72379E-13,0.969311
cap_nmos_06v0,moscap_typical,-40,1.50,10,10,100,2.17693E-13,2.17693
cap_nmos_06v0,moscap_typical,-40,1.50,30,30,900,1.95924E-12,2.17693
cap_pmos_06v0,moscap_typical,-40,1.50,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.50,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.65,10,10,100,3.98299E-13,3.98299
cap_nmos_03v3,moscap_typical,-40,1.65,30,30,900,3.58469E-12,3.98299
cap_pmos_03v3,moscap_typical,-40,1.65,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.65,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.65,10,10,100,3.98428E-13,3.98428
cap_nmos_03v3_b,moscap_typical,-40,1.65,30,30,900,3.58585E-12,3.98428
cap_pmos_03v3_b,moscap_typical,-40,1.65,10,10,100,9.40504E-14,0.940504
cap_pmos_03v3_b,moscap_typical,-40,1.65,30,30,900,8.46453E-13,0.940504
cap_nmos_06v0,moscap_typical,-40,1.65,10,10,100,2.17699E-13,2.17699
cap_nmos_06v0,moscap_typical,-40,1.65,30,30,900,1.95929E-12,2.17699
cap_pmos_06v0,moscap_typical,-40,1.65,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.65,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.80,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,1.80,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,1.80,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.80,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.80,10,10,100,3.98673E-13,3.98673
cap_nmos_03v3_b,moscap_typical,-40,1.80,30,30,900,3.58806E-12,3.98673
cap_pmos_03v3_b,moscap_typical,-40,1.80,10,10,100,9.22761E-14,0.922761
cap_pmos_03v3_b,moscap_typical,-40,1.80,30,30,900,8.30485E-13,0.922761
cap_nmos_06v0,moscap_typical,-40,1.80,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,1.80,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,1.80,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.80,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,1.95,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,1.95,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,1.95,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,1.95,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,1.95,10,10,100,3.98829E-13,3.98829
cap_nmos_03v3_b,moscap_typical,-40,1.95,30,30,900,3.58946E-12,3.98829
cap_pmos_03v3_b,moscap_typical,-40,1.95,10,10,100,9.11898E-14,0.911898
cap_pmos_03v3_b,moscap_typical,-40,1.95,30,30,900,8.20708E-13,0.911898
cap_nmos_06v0,moscap_typical,-40,1.95,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,1.95,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,1.95,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,1.95,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,2.10,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,2.10,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,2.10,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,2.10,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,2.10,10,10,100,3.98928E-13,3.98928
cap_nmos_03v3_b,moscap_typical,-40,2.10,30,30,900,3.59035E-12,3.98928
cap_pmos_03v3_b,moscap_typical,-40,2.10,10,10,100,9.05271E-14,0.905271
cap_pmos_03v3_b,moscap_typical,-40,2.10,30,30,900,8.14744E-13,0.905271
cap_nmos_06v0,moscap_typical,-40,2.10,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,2.10,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,2.10,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,2.10,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,2.25,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,2.25,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,2.25,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,2.25,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,2.25,10,10,100,3.98991E-13,3.98991
cap_nmos_03v3_b,moscap_typical,-40,2.25,30,30,900,3.59092E-12,3.98991
cap_pmos_03v3_b,moscap_typical,-40,2.25,10,10,100,9.01238E-14,0.901238
cap_pmos_03v3_b,moscap_typical,-40,2.25,30,30,900,8.11114E-13,0.901238
cap_nmos_06v0,moscap_typical,-40,2.25,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,2.25,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,2.25,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,2.25,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,2.40,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,2.40,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,2.40,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,2.40,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,2.40,10,10,100,3.99031E-13,3.99031
cap_nmos_03v3_b,moscap_typical,-40,2.40,30,30,900,3.59128E-12,3.99031
cap_pmos_03v3_b,moscap_typical,-40,2.40,10,10,100,8.98786E-14,0.898786
cap_pmos_03v3_b,moscap_typical,-40,2.40,30,30,900,8.08908E-13,0.898786
cap_nmos_06v0,moscap_typical,-40,2.40,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,2.40,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,2.40,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,2.40,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,2.55,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,2.55,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,2.55,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,2.55,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,2.55,10,10,100,3.99056E-13,3.99056
cap_nmos_03v3_b,moscap_typical,-40,2.55,30,30,900,3.5915E-12,3.99056
cap_pmos_03v3_b,moscap_typical,-40,2.55,10,10,100,8.97298E-14,0.897298
cap_pmos_03v3_b,moscap_typical,-40,2.55,30,30,900,8.07568E-13,0.897298
cap_nmos_06v0,moscap_typical,-40,2.55,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,2.55,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,2.55,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,2.55,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,2.70,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,2.70,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,2.70,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,2.70,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,2.70,10,10,100,3.99072E-13,3.99072
cap_nmos_03v3_b,moscap_typical,-40,2.70,30,30,900,3.59165E-12,3.99072
cap_pmos_03v3_b,moscap_typical,-40,2.70,10,10,100,8.96394E-14,0.896394
cap_pmos_03v3_b,moscap_typical,-40,2.70,30,30,900,8.06755E-13,0.896394
cap_nmos_06v0,moscap_typical,-40,2.70,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,2.70,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,2.70,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,2.70,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,2.85,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,2.85,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,2.85,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,2.85,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,2.85,10,10,100,3.99082E-13,3.99082
cap_nmos_03v3_b,moscap_typical,-40,2.85,30,30,900,3.59174E-12,3.99082
cap_pmos_03v3_b,moscap_typical,-40,2.85,10,10,100,8.95846E-14,0.895846
cap_pmos_03v3_b,moscap_typical,-40,2.85,30,30,900,8.06261E-13,0.895846
cap_nmos_06v0,moscap_typical,-40,2.85,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,2.85,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,2.85,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,2.85,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,3.00,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,3.00,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,3.00,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,3.00,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,3.00,10,10,100,3.99089E-13,3.99089
cap_nmos_03v3_b,moscap_typical,-40,3.00,30,30,900,3.5918E-12,3.99089
cap_pmos_03v3_b,moscap_typical,-40,3.00,10,10,100,8.95513E-14,0.895513
cap_pmos_03v3_b,moscap_typical,-40,3.00,30,30,900,8.05962E-13,0.895513
cap_nmos_06v0,moscap_typical,-40,3.00,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,3.00,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,3.00,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,3.00,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,3.15,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,3.15,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,3.15,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,3.15,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,3.15,10,10,100,3.99093E-13,3.99093
cap_nmos_03v3_b,moscap_typical,-40,3.15,30,30,900,3.59184E-12,3.99093
cap_pmos_03v3_b,moscap_typical,-40,3.15,10,10,100,8.95311E-14,0.895311
cap_pmos_03v3_b,moscap_typical,-40,3.15,30,30,900,8.0578E-13,0.895311
cap_nmos_06v0,moscap_typical,-40,3.15,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,3.15,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,3.15,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,3.15,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,-40,3.30,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,-40,3.30,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,-40,3.30,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,-40,3.30,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,-40,3.30,10,10,100,3.99095E-13,3.99095
cap_nmos_03v3_b,moscap_typical,-40,3.30,30,30,900,3.59186E-12,3.99095
cap_pmos_03v3_b,moscap_typical,-40,3.30,10,10,100,8.95189E-14,0.895189
cap_pmos_03v3_b,moscap_typical,-40,3.30,30,30,900,8.0567E-13,0.895189
cap_nmos_06v0,moscap_typical,-40,3.30,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,-40,3.30,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,-40,3.30,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,-40,3.30,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,27,-3.30,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-3.30,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-3.30,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-3.30,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-3.30,10,10,100,9.25427E-14,0.925427
cap_nmos_03v3_b,moscap_typical,27,-3.30,30,30,900,8.32884E-13,0.925427
cap_pmos_03v3_b,moscap_typical,27,-3.30,10,10,100,3.97499E-13,3.97499
cap_pmos_03v3_b,moscap_typical,27,-3.30,30,30,900,3.57749E-12,3.97499
cap_nmos_06v0,moscap_typical,27,-3.30,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-3.30,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-3.30,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-3.30,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-3.15,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-3.15,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-3.15,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-3.15,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-3.15,10,10,100,9.25673E-14,0.925673
cap_nmos_03v3_b,moscap_typical,27,-3.15,30,30,900,8.33106E-13,0.925673
cap_pmos_03v3_b,moscap_typical,27,-3.15,10,10,100,3.97498E-13,3.97498
cap_pmos_03v3_b,moscap_typical,27,-3.15,30,30,900,3.57748E-12,3.97498
cap_nmos_06v0,moscap_typical,27,-3.15,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-3.15,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-3.15,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-3.15,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-3.00,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-3.00,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-3.00,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-3.00,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-3.00,10,10,100,9.2606E-14,0.92606
cap_nmos_03v3_b,moscap_typical,27,-3.00,30,30,900,8.33454E-13,0.92606
cap_pmos_03v3_b,moscap_typical,27,-3.00,10,10,100,3.97496E-13,3.97496
cap_pmos_03v3_b,moscap_typical,27,-3.00,30,30,900,3.57747E-12,3.97496
cap_nmos_06v0,moscap_typical,27,-3.00,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-3.00,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-3.00,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-3.00,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-2.85,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-2.85,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-2.85,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-2.85,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-2.85,10,10,100,9.26669E-14,0.926669
cap_nmos_03v3_b,moscap_typical,27,-2.85,30,30,900,8.34002E-13,0.926669
cap_pmos_03v3_b,moscap_typical,27,-2.85,10,10,100,3.97494E-13,3.97494
cap_pmos_03v3_b,moscap_typical,27,-2.85,30,30,900,3.57744E-12,3.97494
cap_nmos_06v0,moscap_typical,27,-2.85,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-2.85,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-2.85,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-2.85,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-2.70,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-2.70,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-2.70,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-2.70,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-2.70,10,10,100,9.27629E-14,0.927629
cap_nmos_03v3_b,moscap_typical,27,-2.70,30,30,900,8.34866E-13,0.927629
cap_pmos_03v3_b,moscap_typical,27,-2.70,10,10,100,3.9749E-13,3.9749
cap_pmos_03v3_b,moscap_typical,27,-2.70,30,30,900,3.57741E-12,3.9749
cap_nmos_06v0,moscap_typical,27,-2.70,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-2.70,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-2.70,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-2.70,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-2.55,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-2.55,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-2.55,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-2.55,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-2.55,10,10,100,9.2914E-14,0.92914
cap_nmos_03v3_b,moscap_typical,27,-2.55,30,30,900,8.36226E-13,0.92914
cap_pmos_03v3_b,moscap_typical,27,-2.55,10,10,100,3.97483E-13,3.97483
cap_pmos_03v3_b,moscap_typical,27,-2.55,30,30,900,3.57735E-12,3.97483
cap_nmos_06v0,moscap_typical,27,-2.55,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-2.55,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-2.55,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-2.55,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-2.40,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-2.40,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-2.40,10,10,100,3.958E-13,3.958
cap_pmos_03v3,moscap_typical,27,-2.40,30,30,900,3.5622E-12,3.958
cap_nmos_03v3_b,moscap_typical,27,-2.40,10,10,100,9.31517E-14,0.931517
cap_nmos_03v3_b,moscap_typical,27,-2.40,30,30,900,8.38366E-13,0.931517
cap_pmos_03v3_b,moscap_typical,27,-2.40,10,10,100,3.97472E-13,3.97472
cap_pmos_03v3_b,moscap_typical,27,-2.40,30,30,900,3.57725E-12,3.97472
cap_nmos_06v0,moscap_typical,27,-2.40,10,10,100,3.7E-15,0.037
cap_nmos_06v0,moscap_typical,27,-2.40,30,30,900,3.33E-14,0.037
cap_pmos_06v0,moscap_typical,27,-2.40,10,10,100,2.177E-13,2.177
cap_pmos_06v0,moscap_typical,27,-2.40,30,30,900,1.9593E-12,2.177
cap_nmos_03v3,moscap_typical,27,-2.25,10,10,100,2.3E-15,0.023
cap_nmos_03v3,moscap_typical,27,-2.25,30,30,900,2.07E-14,0.023
cap_pmos_03v3,moscap_typical,27,-2.25,10,10,100,3.958E-13,3.958
