corner_id,corner,temp_c,vin_v,variant,ssr_cmd_v,ssr_v,fb_v,vout_v,iinj_ua,pass_gate_v,erramp_out_v,isup_a,gmsum_v,in_regulation
ff_-40c_3.30v,ff,-40,3.30,binj,2.4,2.400000,1.199610,1.799420,-0.00002,2.142150,2.142150,4.999940e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0,0.000000,1.200130,0.000191,6.00001,3.629730,3.629730,2.375120e-05,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.025,0.025000,1.199560,0.036835,5.87502,2.961820,2.961820,1.044360e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.05,0.050000,1.199560,0.074335,5.75002,2.925420,2.925420,2.085950e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.075,0.075000,1.199560,0.111835,5.62502,2.900440,2.900440,3.127530e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.1,0.100000,1.199560,0.149335,5.50002,2.880330,2.880330,4.169120e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.125,0.125000,1.199560,0.186835,5.37502,2.862980,2.862980,5.210710e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.15,0.150000,1.199560,0.224335,5.25002,2.847440,2.847440,6.252290e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.175,0.175000,1.199560,0.261835,5.12502,2.833180,2.833180,7.293880e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.2,0.200000,1.199560,0.299335,5.00002,2.819900,2.819900,8.335470e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.225,0.225000,1.199560,0.336835,4.87502,2.807370,2.807370,9.377060e-03,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.25,0.250000,1.199560,0.374335,4.75002,2.795460,2.795460,1.041860e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.275,0.275000,1.199560,0.411835,4.62502,2.784070,2.784070,1.146020e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.3,0.300000,1.199560,0.449335,4.50002,2.773110,2.773110,1.250180e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.325,0.325000,1.199560,0.486834,4.37502,2.762520,2.762520,1.354340e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.35,0.350000,1.199560,0.524334,4.25002,2.752260,2.752260,1.458500e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.375,0.375000,1.199560,0.561834,4.12502,2.742290,2.742290,1.562660e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.4,0.400000,1.199560,0.599334,4.00002,2.732570,2.732570,1.666820e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.425,0.425000,1.199560,0.636834,3.87502,2.723080,2.723080,1.770980e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.45,0.450000,1.199560,0.674334,3.75002,2.713800,2.713800,1.875140e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.475,0.475000,1.199560,0.711834,3.62502,2.704710,2.704710,1.979300e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.5,0.500000,1.199560,0.749334,3.50002,2.695780,2.695780,2.083450e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.525,0.525000,1.199560,0.786834,3.37502,2.687010,2.687010,2.187610e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.55,0.550000,1.199560,0.824334,3.25002,2.678390,2.678390,2.291770e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.575,0.575000,1.199560,0.861834,3.12502,2.669890,2.669890,2.395930e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.6,0.600000,1.199560,0.899334,3.00002,2.661520,2.661520,2.500090e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.625,0.625000,1.199560,0.936834,2.87502,2.653270,2.653270,2.604250e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.65,0.650000,1.199560,0.974334,2.75002,2.645120,2.645120,2.708410e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.675,0.675000,1.199560,1.011830,2.62503,2.637060,2.637060,2.812570e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.7,0.700000,1.199560,1.049330,2.50003,2.629100,2.629100,2.916730e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.725,0.725000,1.199560,1.086830,2.37503,2.621220,2.621220,3.020890e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.75,0.750000,1.199560,1.124330,2.25003,2.613420,2.613420,3.125050e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.775,0.775000,1.199560,1.161830,2.12503,2.605700,2.605700,3.229200e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.8,0.800000,1.199560,1.199330,2.00003,2.598040,2.598040,3.333360e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.825,0.825000,1.199560,1.236830,1.87503,2.590450,2.590450,3.437520e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.85,0.850000,1.199560,1.274330,1.75003,2.582920,2.582920,3.541680e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.875,0.875000,1.199560,1.311830,1.62503,2.575450,2.575450,3.645840e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.9,0.900000,1.199560,1.349330,1.50003,2.568030,2.568030,3.750000e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.925,0.925000,1.199560,1.386830,1.37503,2.560660,2.560660,3.854160e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.95,0.950000,1.199560,1.424330,1.25003,2.553340,2.553340,3.958320e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,0.975,0.975000,1.199560,1.461830,1.12503,2.546060,2.546060,4.062480e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1,1.000000,1.199560,1.499330,1.00003,2.538820,2.538820,4.166640e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.025,1.025000,1.199560,1.536830,0.87503,2.531620,2.531620,4.270800e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.05,1.050000,1.199560,1.574330,0.75003,2.524450,2.524450,4.374960e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.075,1.075000,1.199560,1.611830,0.62503,2.517320,2.517320,4.479120e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.1,1.100000,1.199560,1.649330,0.50003,2.510210,2.510210,4.583280e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.125,1.125000,1.199560,1.686830,0.37503,2.503130,2.503130,4.687440e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.15,1.150000,1.199560,1.724330,0.25003,2.496070,2.496070,4.791600e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.175,1.175000,1.199560,1.761830,0.12503,2.489040,2.489040,4.895760e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.2,1.200000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.225,1.225000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.25,1.250000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.275,1.275000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.3,1.300000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.325,1.325000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.35,1.350000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.375,1.375000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.4,1.400000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.425,1.425000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.45,1.450000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.475,1.475000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.5,1.500000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.525,1.525000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.55,1.550000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.575,1.575000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.6,1.600000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.625,1.625000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.65,1.650000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.675,1.675000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.7,1.700000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.725,1.725000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.75,1.750000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.775,1.775000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.8,1.800000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.825,1.825000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.85,1.850000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.875,1.875000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.9,1.900000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.925,1.925000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.95,1.950000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,1.975,1.975000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2,2.000000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.025,2.025000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.05,2.050000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.075,2.075000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.1,2.100000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.125,2.125000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.15,2.150000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.175,2.175000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.2,2.200000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.225,2.225000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.25,2.250000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.275,2.275000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.3,2.300000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.325,2.325000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.35,2.350000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.375,2.375000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_-40c_3.63v,ff,-40,3.63,binj,2.4,2.400000,1.199560,1.799330,0.00003,2.482020,2.482020,4.999910e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0,0.000000,1.200140,0.000210,6.00000,2.969640,2.969640,2.410510e-05,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.025,0.025000,1.199390,0.036584,5.87500,2.494520,2.494520,1.037240e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.05,0.050000,1.199390,0.074084,5.75000,2.439810,2.439810,2.078800e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.075,0.075000,1.199390,0.111583,5.62501,2.403550,2.403550,3.120360e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.1,0.100000,1.199390,0.149083,5.50001,2.375020,2.375020,4.161930e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.125,0.125000,1.199390,0.186583,5.37501,2.350830,2.350830,5.203490e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.15,0.150000,1.199390,0.224083,5.25001,2.329440,2.329440,6.245060e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.175,0.175000,1.199390,0.261583,5.12501,2.310030,2.310030,7.286630e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.2,0.200000,1.199390,0.299083,5.00001,2.292090,2.292090,8.328200e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.225,0.225000,1.199390,0.336583,4.87501,2.275290,2.275290,9.369770e-03,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.25,0.250000,1.199390,0.374082,4.75001,2.259410,2.259410,1.041130e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.275,0.275000,1.199390,0.411582,4.62501,2.244290,2.244290,1.145290e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.3,0.300000,1.199390,0.449082,4.50001,2.229790,2.229790,1.249450e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.325,0.325000,1.199390,0.486582,4.37501,2.215830,2.215830,1.353600e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.35,0.350000,1.199390,0.524082,4.25001,2.202330,2.202330,1.457760e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.375,0.375000,1.199390,0.561582,4.12501,2.189230,2.189230,1.561920e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.4,0.400000,1.199390,0.599082,4.00001,2.176490,2.176490,1.666080e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.425,0.425000,1.199390,0.636582,3.87501,2.164060,2.164060,1.770230e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.45,0.450000,1.199390,0.674082,3.75001,2.151910,2.151910,1.874390e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.475,0.475000,1.199390,0.711582,3.62501,2.140010,2.140010,1.978550e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.5,0.500000,1.199390,0.749082,3.50001,2.128340,2.128340,2.082700e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.525,0.525000,1.199390,0.786582,3.37501,2.116870,2.116870,2.186860e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.55,0.550000,1.199390,0.824081,3.25001,2.105590,2.105590,2.291020e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.575,0.575000,1.199390,0.861581,3.12501,2.094470,2.094470,2.395180e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.6,0.600000,1.199390,0.899081,3.00001,2.083510,2.083510,2.499330e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.625,0.625000,1.199390,0.936581,2.87501,2.072690,2.072690,2.603490e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.65,0.650000,1.199390,0.974081,2.75001,2.062010,2.062010,2.707650e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.675,0.675000,1.199390,1.011580,2.62502,2.051430,2.051430,2.811810e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.7,0.700000,1.199390,1.049080,2.50002,2.040970,2.040970,2.915960e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.725,0.725000,1.199390,1.086580,2.37502,2.030610,2.030610,3.020120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.75,0.750000,1.199390,1.124080,2.25002,2.020340,2.020340,3.124280e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.775,0.775000,1.199390,1.161580,2.12502,2.010160,2.010160,3.228440e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.8,0.800000,1.199390,1.199080,2.00002,2.000050,2.000050,3.332590e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.825,0.825000,1.199390,1.236580,1.87502,1.990010,1.990010,3.436750e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.85,0.850000,1.199390,1.274080,1.75002,1.980040,1.980040,3.540910e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.875,0.875000,1.199390,1.311580,1.62502,1.970120,1.970120,3.645070e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.9,0.900000,1.199390,1.349080,1.50002,1.960260,1.960260,3.749220e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.925,0.925000,1.199390,1.386580,1.37502,1.950440,1.950440,3.853380e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.95,0.950000,1.199390,1.424080,1.25002,1.940660,1.940660,3.957540e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,0.975,0.975000,1.199390,1.461580,1.12502,1.930920,1.930920,4.061700e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1,1.000000,1.199390,1.499080,1.00002,1.921200,1.921200,4.165860e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.025,1.025000,1.199390,1.536580,0.87502,1.911510,1.911510,4.270010e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.05,1.050000,1.199390,1.574080,0.75002,1.901830,1.901830,4.374170e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.075,1.075000,1.199390,1.611580,0.62502,1.892170,1.892170,4.478330e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.1,1.100000,1.199390,1.649080,0.50002,1.882510,1.882510,4.582490e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.125,1.125000,1.199390,1.686580,0.37502,1.872840,1.872840,4.686650e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.15,1.150000,1.199390,1.724080,0.25002,1.863160,1.863160,4.790800e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.175,1.175000,1.199390,1.761580,0.12502,1.853470,1.853470,4.894960e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.2,1.200000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.225,1.225000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.25,1.250000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.275,1.275000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.3,1.300000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.325,1.325000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.35,1.350000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.375,1.375000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.4,1.400000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.425,1.425000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.45,1.450000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.475,1.475000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.5,1.500000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.525,1.525000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.55,1.550000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.575,1.575000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.6,1.600000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.625,1.625000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.65,1.650000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.675,1.675000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.7,1.700000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.725,1.725000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.75,1.750000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.775,1.775000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.8,1.800000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.825,1.825000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.85,1.850000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.875,1.875000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.9,1.900000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.925,1.925000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.95,1.950000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,1.975,1.975000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2,2.000000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.025,2.025000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.05,2.050000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.075,2.075000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.1,2.100000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.125,2.125000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.15,2.150000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.175,2.175000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.2,2.200000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.225,2.225000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.25,2.250000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.275,2.275000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.3,2.300000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.325,2.325000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.35,2.350000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.375,2.375000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_2.97v,ff,125,2.97,binj,2.4,2.400000,1.199390,1.799080,0.00002,1.843750,1.843750,4.999120e-02,,yes
ff_125c_3.30v,ff,125,3.30,binj,0,0.000000,1.200140,0.000211,6.00000,3.299620,3.299620,2.621490e-05,,yes
ff_125c_3.30v,ff,125,3.30,binj,0.025,0.025000,1.199350,0.036517,5.87503,2.830540,2.830540,1.037810e-03,,yes
ff_125c_3.30v,ff,125,3.30,binj,0.05,0.050000,1.199350,0.074017,5.75003,2.775810,2.775810,2.079370e-03,,yes
